Title	Creator	Date Searchable	Date	Call Number	Description	Notes	Subjects	Form/Genre	Contributor	Physical Collection	Physical Sub-Collection	Part of Object	Catalog Link	Rights	Digital Collection	Digitization Specifications	Date Digitized	Cataloger	Project Administrator	Unique Digital Identifier	Object File Name	Reference URL	IIIF Object Manifest Link	IIIF Page Manifest Link	IIIF Page Image Manifest Link
p. 229		1720; 1721; 1722	26 Jan 1721	"mssST 57, v. 18"	"Correspondent: Lane, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096510	mssST_57_v18_246.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/643		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:643/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/643/full/full/0/default.jpg
p. 230		1720; 1721; 1722	16 Jan 1721	"mssST 57, v. 18"	"Correspondent: Bisse, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096511	mssST_57_v18_247.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/644		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:644/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/644/full/full/0/default.jpg
p. 231		1720; 1721; 1722	8 Apr 1721	"mssST 57, v. 18"	"Correspondent: Montrose, Duke of."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096512	mssST_57_v18_248.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/645		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:645/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/645/full/full/0/default.jpg
p. 232		1720; 1721; 1722	10 Apr 1721 ; 11 Apr 1721	"mssST 57, v. 18"	"Correspondents: Bishop of London ; Harcourt, Ld.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096513	mssST_57_v18_249.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/646		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:646/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/646/full/full/0/default.jpg
p. 233		1720; 1721; 1722	10 Apr 1721	"mssST 57, v. 18"	"Correspondent: Williams, Mr Wm Pere, Counseller at Law."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096514	mssST_57_v18_250.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/647		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:647/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/647/full/full/0/default.jpg
p. 234		1720; 1721; 1722	11 Apr 1721 ; 11 Apr 1721	"mssST 57, v. 18"	"Correspondents: Bucknal, Mr ; Rushett, Sir John."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096515	mssST_57_v18_251.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/648		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:648/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/648/full/full/0/default.jpg
p. 235		1720; 1721; 1722	10 Apr 1720	"mssST 57, v. 18"	"Correspondent: Baron , Rev Dr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096516	mssST_57_v18_252.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/649		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:649/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/649/full/full/0/default.jpg
p. 236		1720; 1721; 1722	11 Apr 1721	"mssST 57, v. 18"	"Correspondent: Hunt, Rev. Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096517	mssST_57_v18_253.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/650		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:650/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/650/full/full/0/default.jpg
p. 237		1720; 1721; 1722	30 May 1721 ; 30 May 1721 ; 21 Apr 1721	"mssST 57, v. 18"	"Correspondents: Oakley, Capt. Will. ; Onslow, L d ; Walpole, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096518	mssST_57_v18_254.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/651		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:651/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/651/full/full/0/default.jpg
p. 238		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096519	mssST_57_v18_255.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/652		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:652/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/652/full/full/0/default.jpg
p. 239		1720; 1721; 1722	6 June 1721	"mssST 57, v. 18"	"Correspondent: Peters, Mr. Fra.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096520	mssST_57_v18_256.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/653		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:653/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/653/full/full/0/default.jpg
p. 240		1720; 1721; 1722	4 June 1721	"mssST 57, v. 18"	"Correspondent: Aislabie, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096521	mssST_57_v18_257.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/654		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:654/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/654/full/full/0/default.jpg
p. 241		1720; 1721; 1722	6 June 1721	"mssST 57, v. 18"	"Correspondent: Lane, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096522	mssST_57_v18_258.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/655		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:655/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/655/full/full/0/default.jpg
p. 242		1720; 1721; 1722	6 June 1721	"mssST 57, v. 18"	"Correspondent: Osman, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096523	mssST_57_v18_259.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/656		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:656/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/656/full/full/0/default.jpg
p. 243		1720; 1721; 1722	6 June 1721	"mssST 57, v. 18"	"Correspondent: Pescod, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096524	mssST_57_v18_260.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/657		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:657/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/657/full/full/0/default.jpg
p. 244		1720; 1721; 1722	6 June 1721	"mssST 57, v. 18"	"Correspondent: Townsend, Lieut. Coll.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096525	mssST_57_v18_261.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/658		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:658/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/658/full/full/0/default.jpg
p. 245		1720; 1721; 1722	11 June 1721 ; 11 June 1721 ; 11 June 1721	"mssST 57, v. 18"	"Correspondents: Baily, Mr ; Tanson, Sir Theodore ; Haws, Mr. Fra."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096526	mssST_57_v18_262.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/659		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:659/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/659/full/full/0/default.jpg
p. 246		1720; 1721; 1722	17 June 1721	"mssST 57, v. 18"	"Correspondent: Garlies, Ld."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096527	mssST_57_v18_263.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/660		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:660/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/660/full/full/0/default.jpg
p. 247		1720; 1721; 1722	17 June 1721	"mssST 57, v. 18"	"Correspondent: Pye, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096528	mssST_57_v18_264.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/661		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:661/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/661/full/full/0/default.jpg
p. 248		1720; 1721; 1722	22 July 1721	"mssST 57, v. 18"	"Correspondent: Ilay, Earl of."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096529	mssST_57_v18_265.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/662		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:662/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/662/full/full/0/default.jpg
p. 249		1720; 1721; 1722	31 July 1721	"mssST 57, v. 18"	"Correspondent: Stewart, Dr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096530	mssST_57_v18_266.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/663		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:663/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/663/full/full/0/default.jpg
p. 250		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096531	mssST_57_v18_267.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/664		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:664/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/664/full/full/0/default.jpg
p. 251		1720; 1721; 1722	1 Aug 1721	"mssST 57, v. 18"	"Correspondent: Pells, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096532	mssST_57_v18_268.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/665		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:665/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/665/full/full/0/default.jpg
p. 252		1720; 1721; 1722	1 Aug 1721	"mssST 57, v. 18"	"Correspondent: Fowlks, Coll."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096533	mssST_57_v18_269.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/666		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:666/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/666/full/full/0/default.jpg
p. 253		1720; 1721; 1722	4 Aug 1721	"mssST 57, v. 18"	"Correspondent: Morris, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096534	mssST_57_v18_270.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/667		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:667/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/667/full/full/0/default.jpg
p. 254		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096535	mssST_57_v18_271.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/668		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:668/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/668/full/full/0/default.jpg
p. 255		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096536	mssST_57_v18_272.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/669		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:669/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/669/full/full/0/default.jpg
p. 256		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096537	mssST_57_v18_273.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/670		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:670/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/670/full/full/0/default.jpg
p. 257		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096538	mssST_57_v18_274.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/671		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:671/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/671/full/full/0/default.jpg
p. 258		1720; 1721; 1722	7 Aug 1721	"mssST 57, v. 18"	"Correspondent: Comynges, Mr. Sergeant."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096539	mssST_57_v18_275.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/672		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:672/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/672/full/full/0/default.jpg
p. 259		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096540	mssST_57_v18_276.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/673		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:673/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/673/full/full/0/default.jpg
p. 260		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096541	mssST_57_v18_277.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/674		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:674/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/674/full/full/0/default.jpg
p. 261		1720; 1721; 1722	14 Aug 1721	"mssST 57, v. 18"	"Correspondent: Marlborough, Dchss. of."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096542	mssST_57_v18_278.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/675		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:675/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/675/full/full/0/default.jpg
p. 262		1720; 1721; 1722	14 Aug 1721 ; 21 Aug 1721 ; 18 Aug 1721	"mssST 57, v. 18"	"Correspondents: Beaufort, Dchss of ; Stewart, Dr. ; Fowlks, Coll."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096543	mssST_57_v18_279.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/676		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:676/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/676/full/full/0/default.jpg
p. 263		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096544	mssST_57_v18_280.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/677		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:677/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/677/full/full/0/default.jpg
p. 264		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096545	mssST_57_v18_281.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/678		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:678/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/678/full/full/0/default.jpg
p. 265		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096546	mssST_57_v18_282.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/679		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:679/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/679/full/full/0/default.jpg
p. 266		1720; 1721; 1722	21 Aug 1721	"mssST 57, v. 18"	"Correspondent: Laws, Sir Nich.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096547	mssST_57_v18_283.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/680		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:680/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/680/full/full/0/default.jpg
