Title	Creator	Date Searchable	Date	Call Number	Description	Notes	Subjects	Form/Genre	Contributor	Physical Collection	Physical Sub-Collection	Part of Object	Catalog Link	Rights	Digital Collection	Digitization Specifications	Date Digitized	Cataloger	Project Administrator	Unique Digital Identifier	Object File Name	Reference URL	IIIF Object Manifest Link	IIIF Page Manifest Link	IIIF Page Image Manifest Link
p. 67		1719; 1720	6 Sep 1720	"mssST 57, v. 17"	Correspondent: Henrdichs (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095935	mssST_57_v17_073.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/72		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:72/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/72/full/full/0/default.jpg
p. 68		1719; 1720	10 May 1720 ; 16 Nov 1720	"mssST 57, v. 17"	Correspondents: Oakeley (Cap't) ; Oakley.					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095936	mssST_57_v17_074.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/73		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:73/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/73/full/full/0/default.jpg
p. 69		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095937	mssST_57_v17_075.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/74		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:74/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/74/full/full/0/default.jpg
p. 70		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095938	mssST_57_v17_076.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/75		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:75/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/75/full/full/0/default.jpg
p. 71		1719; 1720	3 May 1720	"mssST 57, v. 17"	Correspondent: Pels (of Amst).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095939	mssST_57_v17_077.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/76		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:76/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/76/full/full/0/default.jpg
p. 72		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095940	mssST_57_v17_078.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/77		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:77/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/77/full/full/0/default.jpg
p. 73		1719; 1720	5 May 1720 ; 5 May 1720	"mssST 57, v. 17"	"Correspondents: Warner, Mr ; Carnarvon (Marq's of)."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095941	mssST_57_v17_079.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/78		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:78/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/78/full/full/0/default.jpg
p. 74		1719; 1720	6 May 1720	"mssST 57, v. 17"	Correspondent: Pels (of Amst).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095942	mssST_57_v17_080.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/79		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:79/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/79/full/full/0/default.jpg
p. 75		1719; 1720	12 May 1720 ; 11 May 1720	"mssST 57, v. 17"	Correspondents: Hardenberg (Marshall) ; Steward (Dr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095943	mssST_57_v17_081.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/80		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:80/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/80/full/full/0/default.jpg
p. 76		1719; 1720	12 May 1720	"mssST 57, v. 17"	Correspondent: Bryges Geo Esq..					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095944	mssST_57_v17_082.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/81		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:81/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/81/full/full/0/default.jpg
p. 77		1719; 1720	12 May 1720 ; 12 May 1720	"mssST 57, v. 17"	"Correspondents: Gemmingen (Madam) ; Woodhouse, Mr Fra."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095945	mssST_57_v17_083.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/82		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:82/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/82/full/full/0/default.jpg
p. 78		1719; 1720	13 May 1720	"mssST 57, v. 17"	Correspondent: Pels (of Amst).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095946	mssST_57_v17_084.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/83		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:83/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/83/full/full/0/default.jpg
p. 79		1719; 1720	18 May 1720	"mssST 57, v. 17"	Correspondent: Howarth (Sr Humph).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095947	mssST_57_v17_085.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/84		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:84/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/84/full/full/0/default.jpg
p. 80		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095948	mssST_57_v17_086.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/85		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:85/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/85/full/full/0/default.jpg
p. 81		1719; 1720	20 May 1720	"mssST 57, v. 17"	Correspondent: Hamerstein (Gen'l).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095949	mssST_57_v17_087.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/86		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:86/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/86/full/full/0/default.jpg
p. 82		1719; 1720	27 May 1720	"mssST 57, v. 17"	"Correspondent: Macartney, Genl."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095950	mssST_57_v17_088.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/87		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:87/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/87/full/full/0/default.jpg
p. 83		1719; 1720	27 May 1720 ; 31 May 1720 ; 27 May 1720	"mssST 57, v. 17"	"Correspondents: Vere, Lady Mary ; Wentworth, Mr ; Bolton (Dutchess of)."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095951	mssST_57_v17_089.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/88		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:88/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/88/full/full/0/default.jpg
p. 84		1719; 1720	27 May 1720 ; 30 May 1720 ; 1 June 1720	"mssST 57, v. 17"	Correspondents: Albans (Dutchess of'st) ; Blunt (Direct's. Sea) ; Hawes (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095952	mssST_57_v17_090.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/89		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:89/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/89/full/full/0/default.jpg
p. 85		1719; 1720	1 June 1720	"mssST 57, v. 17"	Correspondent: Crowther (Gen).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095953	mssST_57_v17_091.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/90		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:90/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/90/full/full/0/default.jpg
p. 86		1719; 1720	1 June 1720 ; 1 June 1720 ; 2 June 1720	"mssST 57, v. 17"	Correspondents: Alexander (Col) ; Cook (Sr Geo) ; Orkney (Earl of).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095954	mssST_57_v17_092.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/91		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:91/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/91/full/full/0/default.jpg
p. 87		1719; 1720	2 June 1720 ; 2 June 1720	"mssST 57, v. 17"	Correspondents: Essex (Lady Dowager) ; Crowther (Gen).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095955	mssST_57_v17_093.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/92		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:92/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/92/full/full/0/default.jpg
p. 88		1719; 1720	2 June 1720	"mssST 57, v. 17"	Correspondent: Hoskins (Sir Hung d).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095956	mssST_57_v17_094.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/93		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:93/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/93/full/full/0/default.jpg
p. 89		1719; 1720	3 June 1720	"mssST 57, v. 17"	"Correspondent: Sohlenthall, Baron."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095957	mssST_57_v17_095.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/94		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:94/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/94/full/full/0/default.jpg
p. 90		1719; 1720	1 June 1720 ; 1 June 1720	"mssST 57, v. 17"	"Correspondents: Wavell, Mr Gilbert ; Woodhouse, Mr Fra."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095958	mssST_57_v17_096.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/95		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:95/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/95/full/full/0/default.jpg
p. 91		1719; 1720	1 June 1720 ; 1 June 1720	"mssST 57, v. 17"	Correspondents: Bradshaw (Mrs) ; Harris (y'rev d Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095959	mssST_57_v17_097.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/96		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:96/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/96/full/full/0/default.jpg
p. 92		1719; 1720	1 June 1720 ; 1 June 1720	"mssST 57, v. 17"	Correspondents: Monteleon (Marq) ; Pytts (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095960	mssST_57_v17_098.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/97		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:97/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/97/full/full/0/default.jpg
p. 93		1719; 1720	"2 June 1720, 27 Sep 1720"	"mssST 57, v. 17"	Correspondent: Bridges (Wm Esq'r).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095961	mssST_57_v17_099.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/98		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:98/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/98/full/full/0/default.jpg
p. 94		1719; 1720	2 June 1720	"mssST 57, v. 17"	Correspondent: Ram (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095962	mssST_57_v17_100.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/99		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:99/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/99/full/full/0/default.jpg
p. 95		1719; 1720	4 Jan 1720 ; 3 June 1720	"mssST 57, v. 17"	Correspondents: Craggs (Sects) ; Pels (of Amst).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095963	mssST_57_v17_101.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/100		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:100/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/100/full/full/0/default.jpg
p. 96		1719; 1720	5 June 1720	"mssST 57, v. 17"	"Correspondent: Wymondsold, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095964	mssST_57_v17_102.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/101		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:101/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/101/full/full/0/default.jpg
p. 97		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095965	mssST_57_v17_103.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/102		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:102/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/102/full/full/0/default.jpg
p. 98		1719; 1720	8 June 1720 ; 10 June 1720 ; 8 June 1720	"mssST 57, v. 17"	Correspondents: Fielding (Col) ; Hopegood (Mr) ; Hart (Moses).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095966	mssST_57_v17_104.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/103		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:103/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/103/full/full/0/default.jpg
p. 99		1719; 1720	10 June 1720 ; 10 June 1720	"mssST 57, v. 17"	Correspondents: Howard (Mrs) ; Bradshaw (Mrs).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095967	mssST_57_v17_105.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/104		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:104/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/104/full/full/0/default.jpg
p. 100		1719; 1720	11 June 1720 ; 11 June 1720	"mssST 57, v. 17"	Correspondents: Hamond (Ant.) ; Harris (y'rev d Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095968	mssST_57_v17_106.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/105		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:105/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/105/full/full/0/default.jpg
p. 101		1719; 1720	11 June 1720	"mssST 57, v. 17"	Correspondent: Fielding (Col).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095969	mssST_57_v17_107.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/106		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:106/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/106/full/full/0/default.jpg
p. 102		1719; 1720	11 June 1720 ; 11 June 1720 ; 13 June 1720	"mssST 57, v. 17"	Correspondents: Johnstone (Lord Wm) ; Hart (Moses) ; Cantillon (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095970	mssST_57_v17_108.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/107		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:107/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/107/full/full/0/default.jpg
p. 103		1719; 1720	8 June 1720	"mssST 57, v. 17"	Correspondent: Harley (Aud'r).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095971	mssST_57_v17_109.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/108		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:108/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/108/full/full/0/default.jpg
p. 104		1719; 1720	15 June 1720 ; 15 June 1720	"mssST 57, v. 17"	Correspondents: Harstonge (Mrs) ; Cook (Sr Geo).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095972	mssST_57_v17_110.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/109		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:109/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/109/full/full/0/default.jpg
p. 105		1719; 1720	17 June 1720 ; 17 June 1720	"mssST 57, v. 17"	"Correspondents: Fellows (Sr John) ; Vere, Lady Mary."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095973	mssST_57_v17_111.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/110		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:110/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/110/full/full/0/default.jpg
p. 106		1719; 1720	17 June 1720 ; 18 June 1720	"mssST 57, v. 17"	Correspondents: Molesworth (Col) ; Janssen (Sr Theo).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095974	mssST_57_v17_112.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/111		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:111/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/111/full/full/0/default.jpg
