Title	Creator	Date Searchable	Date	Call Number	Description	Notes	Subjects	Form/Genre	Contributor	Physical Collection	Physical Sub-Collection	Part of Object	Catalog Link	Rights	Digital Collection	Digitization Specifications	Date Digitized	Cataloger	Project Administrator	Unique Digital Identifier	Object File Name	Reference URL	IIIF Object Manifest Link	IIIF Page Manifest Link	IIIF Page Image Manifest Link
p. 147			7 Aug 1721	"mssST 57, v. 19"	"Correspondent: Ely, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099511	mssST_57_v19_155.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1058		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1058/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1058/full/full/0/default.jpg
p. 148			7 Aug 1721	"mssST 57, v. 19"	"Correspondents: Sencerf, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099512	mssST_57_v19_156.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1059		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1059/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1059/full/full/0/default.jpg
p. 149				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099513	mssST_57_v19_157.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1060		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1060/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1060/full/full/0/default.jpg
p. 150			10 Aug 1721 ; 8 Aug 1721	"mssST 57, v. 19"	"Correspondents: Eyles, Sir John ; Pye, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099514	mssST_57_v19_158.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1061		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1061/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1061/full/full/0/default.jpg
p. 151				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099515	mssST_57_v19_159.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1062		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1062/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1062/full/full/0/default.jpg
p. 152			8 Aug 1721	"mssST 57, v. 19"	"Correspondent: Pitt, Mr., the Quaker."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099516	mssST_57_v19_160.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1063		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1063/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1063/full/full/0/default.jpg
p. 153			11 Aug 1721	"mssST 57, v. 19"	"Correspondent: Pels, Mr. and fils."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099517	mssST_57_v19_161.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1064		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1064/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1064/full/full/0/default.jpg
p. 154			11 Aug 1721	"mssST 57, v. 19"	"Correspondent: Eyles, Sir John."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099518	mssST_57_v19_162.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1065		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1065/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1065/full/full/0/default.jpg
p. 155			11 Aug 1721	"mssST 57, v. 19"	"Correspondent: Metcalf, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099519	mssST_57_v19_163.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1066		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1066/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1066/full/full/0/default.jpg
p. 156				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099520	mssST_57_v19_164.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1067		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1067/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1067/full/full/0/default.jpg
p. 157			15 Aug 1721	"mssST 57, v. 19"	"Correspondent: Pels, Mr. and fils."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099521	mssST_57_v19_165.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1068		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1068/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1068/full/full/0/default.jpg
p. 158				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099522	mssST_57_v19_166.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1069		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1069/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1069/full/full/0/default.jpg
p. 159				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099523	mssST_57_v19_167.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1070		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1070/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1070/full/full/0/default.jpg
p. 160				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099524	mssST_57_v19_168.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1071		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1071/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1071/full/full/0/default.jpg
p. 161			18 Aug 1721	"mssST 57, v. 19"	"Correspondent: Oakley, Capt. Sam."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099525	mssST_57_v19_169.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1072		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1072/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1072/full/full/0/default.jpg
p. 162				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099526	mssST_57_v19_170.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1073		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1073/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1073/full/full/0/default.jpg
p. 163				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099527	mssST_57_v19_171.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1074		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1074/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1074/full/full/0/default.jpg
p. 164				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099528	mssST_57_v19_172.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1075		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1075/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1075/full/full/0/default.jpg
p. 165				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099529	mssST_57_v19_173.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1076		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1076/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1076/full/full/0/default.jpg
p. 166			22 Aug 1721	"mssST 57, v. 19"	"Correspondent: Pels, Mr. and fils."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099530	mssST_57_v19_174.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1077		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1077/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1077/full/full/0/default.jpg
p. 167				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099531	mssST_57_v19_175.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1078		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1078/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1078/full/full/0/default.jpg
p. 168			22 Aug 1721 ; 24 Aug 1721	"mssST 57, v. 19"	"Correspondents: Johnstone, Ld Wm ; Johnstone, Ld Wm."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099532	mssST_57_v19_176.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1079		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1079/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1079/full/full/0/default.jpg
p. 169				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099533	mssST_57_v19_177.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1080		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1080/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1080/full/full/0/default.jpg
p. 170				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099534	mssST_57_v19_178.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1081		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1081/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1081/full/full/0/default.jpg
p. 171			25 Aug 1721	"mssST 57, v. 19"	"Correspondent: Sencerf, Mr. and son."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099535	mssST_57_v19_179.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1082		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1082/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1082/full/full/0/default.jpg
p. 172			25 Aug 1721 ; 25 Aug 1721	"mssST 57, v. 19"	"Correspondents: Price, Mr. ; Sencerf, Mr. and son."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099536	mssST_57_v19_180.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1083		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1083/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1083/full/full/0/default.jpg
p. 173			25 Aug 1721 ; 21 Aug 1721	"mssST 57, v. 19"	"Correspondents: Brydges, Mr W m ; Harstorfe, Mrs.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099537	mssST_57_v19_181.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1084		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1084/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1084/full/full/0/default.jpg
p. 174			27 Aug 1721	"mssST 57, v. 19"	"Correspondent: Orleans, Duc d'."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099538	mssST_57_v19_182.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1085		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1085/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1085/full/full/0/default.jpg
p. 175			27 Aug 1721	"mssST 57, v. 19"	"Correspondent: Sulton, Sir Robt.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099539	mssST_57_v19_183.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1086		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1086/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1086/full/full/0/default.jpg
p. 176				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099540	mssST_57_v19_184.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1087		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1087/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1087/full/full/0/default.jpg
p. 177			11 Sep 1721 ; 7 Sep 1721	"mssST 57, v. 19"	"Correspondents: Kreonberg, Mr. ; Schofield, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099541	mssST_57_v19_185.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1088		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1088/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1088/full/full/0/default.jpg
p. 178			11 Sep 1721	"mssST 57, v. 19"	"Correspondent: Phipps, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099542	mssST_57_v19_186.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1089		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1089/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1089/full/full/0/default.jpg
p. 179			12 Sep 1721	"mssST 57, v. 19"	"Correspondent: Essex, E. of."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099543	mssST_57_v19_187.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1090		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1090/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1090/full/full/0/default.jpg
p. 180				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099544	mssST_57_v19_188.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1091		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1091/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1091/full/full/0/default.jpg
p. 181				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099545	mssST_57_v19_189.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1092		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1092/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1092/full/full/0/default.jpg
p. 182				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099546	mssST_57_v19_190.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1093		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1093/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1093/full/full/0/default.jpg
p. 183				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099547	mssST_57_v19_191.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1094		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1094/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1094/full/full/0/default.jpg
p. 184				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099548	mssST_57_v19_192.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1095		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1095/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1095/full/full/0/default.jpg
p. 185				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099549	mssST_57_v19_193.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1096		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1096/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1096/full/full/0/default.jpg
p. 186				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099550	mssST_57_v19_194.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1097		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1097/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1097/full/full/0/default.jpg
p. 187			12 Sep 1721	"mssST 57, v. 19"	"Correspondent: Glynn, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099551	mssST_57_v19_195.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1098		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1098/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1098/full/full/0/default.jpg
p. 188				"mssST 57, v. 19"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 19 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:08:22	B. Black ; M. Einaudi	V. Wilkie	1099552	mssST_57_v19_196.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/1099		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:1099/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1099/full/full/0/default.jpg
