VOYAGEID,ID,Captive name,Shipper,Owner A,Owner B,,,,,,,,,,,
135617,807134,Aron,,"Cleveland, W.",,,,,,,,,,,,
135617,807135,Primus,,"Cleveland, W.",,,,,,,,,,,,
135617,807136,Gilbert,,"Cleveland, W.",,,,,,,,,,,,
135617,807137,Milly,,"Cleveland, W.",,,,,,,,,,,,
135617,807138,Lizzy,,"Cleveland, W.",,,,,,,,,,,,
135617,807139,Cindy,,"Cleveland, W.",,,,,,,,,,,,
135617,807140,Sam,,"Cleveland, W.",,,,,,,,,,,,
135617,807141,Ellen,,"Cleveland, W.",,,,,,,,,,,,
135617,807142,Martha,,"Cleveland, W.",,,,,,,,,,,,
135615,807143,Lucinda,,"Coleman, W.",,,,,,,,,,,,
135618,807144,John,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807145,Richard,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807146,Jack,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807147,Bill,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807148,Maria,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807149,Maria's Infant,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807150,Susan,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807151,Jane,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807152,Rachel,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807153,Sarah,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807154,Sarah's Infant,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807155,Nancy,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807156,Sucky,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807157,Joe,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807158,Amos,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807159,Henry,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807160,Simon,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807161,Andy,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807162,Samuel,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807163,Thomas,"Talbot, J.V.",Isaac Parks,,,,,,,,,,,,
135618,807164,Rachel,"Simonton, J.C.",,,,,,,,,,,,,
135618,807165,Rachel,"Simonton, J.C.",,,,,,,,,,,,,
135618,807166,Wash,"Simonton, J.C.",,,,,,,,,,,,,
135618,807167,Steven,"Simonton, J.C.",,,,,,,,,,,,,
135618,807168,Marria,"Simonton, J.C.",,,,,,,,,,,,,
135618,807169,Caroline,"Simonton, J.C.",,,,,,,,,,,,,
135618,807170,Caroline's Infant,"Simonton, J.C.",,,,,,,,,,,,,
135618,807171,Collin,,"McNeal, S.L.",,,,,,,,,,,,
135618,807172,Crocket,,"McNeal, S.L.",,,,,,,,,,,,
135618,807173,Erskin,,"McNeal, S.L.",,,,,,,,,,,,
135618,807174,Mary,,"McNeal, S.L.",,,,,,,,,,,,
135618,807175,Mary's Infant,,"McNeal, S.L.",,,,,,,,,,,,
135618,807176,John,,"McNeal, S.L.",,,,,,,,,,,,
135618,807177,Dilsy,,"Faulkner, A.C.",,,,,,,,,,,,
135618,807178,Milla,,"Faulkner, A.C.",,,,,,,,,,,,
135618,807179,Emma,,"Faulkner, A.C.",,,,,,,,,,,,
135618,807180,Selsa,,"McGee, J.G.L.",,,,,,,,,,,,
135618,807181,Elizabeth,,"McGee, J.G.L.",,,,,,,,,,,,
135618,807182,Delila,,"McGee, J.G.L.",,,,,,,,,,,,
135618,807183,Cato,,Isaac Parks,,,,,,,,,,,,
135618,807184,Perry,,Isaac Parks,,,,,,,,,,,,
135618,807185,Jim,,Isaac Parks,,,,,,,,,,,,
135618,807186,Alfred,,Isaac Parks,,,,,,,,,,,,
135618,807187,Henry,,Isaac Parks,,,,,,,,,,,,
135618,807188,Ned,,Isaac Parks,,,,,,,,,,,,
135618,807189,John,,Isaac Parks,,,,,,,,,,,,
135618,807190,Reuben,,Isaac Parks,,,,,,,,,,,,
135618,807191,Noah,,Isaac Parks,,,,,,,,,,,,
135618,807192,Nelson,,Isaac Parks,,,,,,,,,,,,
135618,807193,Henry,,Isaac Parks,,,,,,,,,,,,
135618,807194,Tempa,,Isaac Parks,,,,,,,,,,,,
135618,807195,Sarah,,Isaac Parks,,,,,,,,,,,,
135618,807196,Nancy,,Isaac Parks,,,,,,,,,,,,
135618,807197,Clarisa,,Isaac Parks,,,,,,,,,,,,
135618,807198,Randa,,Isaac Parks,,,,,,,,,,,,
135618,807199,Maryann,,Isaac Parks,,,,,,,,,,,,
135618,807200,Maryann's Infant,,Isaac Parks,,,,,,,,,,,,
135618,807201,Mary,,Isaac Parks,,,,,,,,,,,,
135618,807202,Mary's Infant,,Isaac Parks,,,,,,,,,,,,
135618,807203,Edward,,"Herbert, P.W.",,,,,,,,,,,,
135618,807204,Polly,"Adams, John",,,,,,,,,,,,,
135618,807205,Joe,"Adams, John",,,,,,,,,,,,,
135618,807206,Jack,"Adams, John",,,,,,,,,,,,,
135618,807207,Mary,,"Rhodes, D.C.",,,,,,,,,,,,
135618,807208,Wiltz,,"Brown, J.W.",,,,,,,,,,,,
135618,807209,Antony,,"Brown, J.W.",,,,,,,,,,,,
135618,807210,Enny,,"Brown, J.W.",,,,,,,,,,,,
135618,807211,Enny's Infant,,"Brown, J.W.",,,,,,,,,,,,
135618,807212,Arrissa,,"Brown, J.W.",,,,,,,,,,,,
135618,807213,Arrissa's Infant,,"Brown, J.W.",,,,,,,,,,,,
135618,807214,Silvayn,,"Brown, J.W.",,,,,,,,,,,,
135619,807215,George Carter,"Millar, W.R.",,,,,,,,,,,,,
135619,807216,Thomas Turner,"Millar, W.R.",,,,,,,,,,,,,
135619,807217,Ellis Carter,"Millar, W.R.",,,,,,,,,,,,,
135619,807218,Henry Jackson,"Millar, W.R.",,,,,,,,,,,,,
135619,807219,Henry Lankford,"Millar, W.R.",,,,,,,,,,,,,
135619,807220,John Lewis,"Millar, W.R.",,,,,,,,,,,,,
135619,807221,Ned Wicks,"Millar, W.R.",,,,,,,,,,,,,
135619,807222,Isaac,"Millar, W.R.",,,,,,,,,,,,,
135619,807223,Henry Harris,"Millar, W.R.",,,,,,,,,,,,,
135619,807224,Henry Thomas,"Millar, W.R.",,,,,,,,,,,,,
135619,807225,Thomas Dorsey,"Millar, W.R.",,,,,,,,,,,,,
135619,807226,Thomas Garner,"Millar, W.R.",,,,,,,,,,,,,
135619,807227,Eli Watson,"Millar, W.R.",,,,,,,,,,,,,
135619,807228,Leonard Mason,"Millar, W.R.",,,,,,,,,,,,,
135619,807229,Jerry Gross,"Millar, W.R.",,,,,,,,,,,,,
135619,807230,William Downy,"Millar, W.R.",,,,,,,,,,,,,
135619,807231,Solomon Stewart,"Millar, W.R.",,,,,,,,,,,,,
135619,807232,Thomas Williams,"Millar, W.R.",,,,,,,,,,,,,
135619,807233,James Cornish,"Millar, W.R.",,,,,,,,,,,,,
135619,807234,Peter Price,"Millar, W.R.",,,,,,,,,,,,,
135619,807235,Lewis Williams,"Millar, W.R.",,,,,,,,,,,,,
135619,807236,Nace Finnix,"Millar, W.R.",,,,,,,,,,,,,
135619,807237,Henry Mews,"Millar, W.R.",,,,,,,,,,,,,
135619,807238,Nace Pryor,"Millar, W.R.",,,,,,,,,,,,,
135619,807239,Patrick Hart,"Millar, W.R.",,,,,,,,,,,,,
135619,807240,William Cook,"Millar, W.R.",,,,,,,,,,,,,
135619,807241,Robert Johnson,"Millar, W.R.",,,,,,,,,,,,,
135619,807242,William Cook,"Millar, W.R.",,,,,,,,,,,,,
135619,807243,Sally McDonald,"Millar, W.R.",,,,,,,,,,,,,
135619,807244,Mary Thomas,"Millar, W.R.",,,,,,,,,,,,,
135619,807245,Harriet Robinson,"Millar, W.R.",,,,,,,,,,,,,
135619,807246,Delia Mills,"Millar, W.R.",,,,,,,,,,,,,
135619,807247,Mary Whiting,"Millar, W.R.",,,,,,,,,,,,,
135619,807248,Mary Bell,"Millar, W.R.",,,,,,,,,,,,,
135619,807249,Henny Bell,"Millar, W.R.",,,,,,,,,,,,,
135619,807250,Caroline Thomas,"Millar, W.R.",,,,,,,,,,,,,
135619,807251,Mary Snowden,"Millar, W.R.",,,,,,,,,,,,,
135619,807252,Hester Ennells,"Millar, W.R.",,,,,,,,,,,,,
135619,807253,Susan Thomas,"Millar, W.R.",,,,,,,,,,,,,
135619,807254,Sarah,"Millar, W.R.",,,,,,,,,,,,,
135619,807255,Mary Davis,"Millar, W.R.",,,,,,,,,,,,,
135619,807256,Eliza Taylor,"Millar, W.R.",,,,,,,,,,,,,
135619,807257,Susan Hooper,"Millar, W.R.",,,,,,,,,,,,,
135619,807258,Sarah Johnson,"Millar, W.R.",,,,,,,,,,,,,
135619,807259,Adam Lusty,"Millar, W.R.",,,,,,,,,,,,,
135619,807260,Phil Lusty,"Millar, W.R.",,,,,,,,,,,,,
135619,807261,William Main,"Millar, W.R.",,,,,,,,,,,,,
135619,807262,Frank Payne,"Millar, W.R.",,,,,,,,,,,,,
135619,807263,Lewis Tennessee,"Millar, W.R.",,,,,,,,,,,,,
135619,807264,Charles Young,"Millar, W.R.",,,,,,,,,,,,,
135619,807265,Henry Clay,"Millar, W.R.",,,,,,,,,,,,,
135619,807266,David Harris,"Millar, W.R.",,,,,,,,,,,,,
135619,807267,David Lampkin,"Millar, W.R.",,,,,,,,,,,,,
135619,807268,Henry Miller Coats,"Millar, W.R.",,,,,,,,,,,,,
135619,807269,George Washington,"Millar, W.R.",,,,,,,,,,,,,
135619,807270,Hooper Daniel,"Millar, W.R.",,,,,,,,,,,,,
135619,807271,Allen Maddox,"Millar, W.R.",,,,,,,,,,,,,
135619,807272,Julia,"Millar, W.R.",,,,,,,,,,,,,
135619,807273,Kitty,"Millar, W.R.",,,,,,,,,,,,,
135619,807274,Nancy,"Millar, W.R.",,,,,,,,,,,,,
135619,807275,Francis,"Lowe, B.N.",,,,,,,,,,,,,
135619,807276,Sam,,"Merrill, Henry",,,,,,,,,,,,
135619,807277,Charlotte,,"Merrill, Henry",,,,,,,,,,,,
135619,807278,Charlotte's Infant,,"Merrill, Henry",,,,,,,,,,,,
135619,807279,Charlotte,,"Merrill, Henry",,,,,,,,,,,,
135619,807280,Sicilly,,"Merrill, Henry",,,,,,,,,,,,
135619,807281,Saunders,,"Merrill, Henry",,,,,,,,,,,,
135619,807282,Eliza,,"Merrill, Henry",,,,,,,,,,,,
135619,807283,Clarissa,,"Wilson, J.C.",,,,,,,,,,,,
135619,807284,Jack,,"Walker, John B.",,,,,,,,,,,,
135619,807285,Willis,,"Walker, John B.",,,,,,,,,,,,
135619,807286,John,,"Walker, John B.",,,,,,,,,,,,
135619,807287,Perry,,"Walker, John B.",,,,,,,,,,,,
135619,807288,Margaret,,"Walker, John B.",,,,,,,,,,,,
135619,807289,Caroline,,"Walker, John B.",,,,,,,,,,,,
135619,807290,Caroline's Infant,,"Walker, John B.",,,,,,,,,,,,
135619,807291,Caroline's Infant,,"Walker, John B.",,,,,,,,,,,,
135619,807292,Harriet,,"Hill, N.",,,,,,,,,,,,
135619,807293,Andrew,,"Canfield, W.E.",,,,,,,,,,,,
135619,807294,Antony,,"Canfield, W.E.",,,,,,,,,,,,
135619,807295,Peter Price,,"Canfield, W.E.",,,,,,,,,,,,
135619,807296,Aren,,"Canfield, W.E.",,,,,,,,,,,,
135619,807297,Eliza,,"Canfield, W.E.",,,,,,,,,,,,
135619,807298,Eliza's Infant,,"Canfield, W.E.",,,,,,,,,,,,
135619,807299,William,,"Canfield, W.E.",,,,,,,,,,,,
135619,807300,Ophelia,,"Canfield, W.E.",,,,,,,,,,,,
135619,807301,Daryn,,"Canfield, W.E.",,,,,,,,,,,,
135619,807302,Annette,,"Canfield, W.E.",,,,,,,,,,,,
135619,807303,Lena,,"Canfield, W.E.",,,,,,,,,,,,
135619,807304,Hetty,,"Canfield, W.E.",,,,,,,,,,,,
135619,807305,Nelly,,"Forshey, C.G.",,,,,,,,,,,,
135619,807306,Rose,,"Forshey, C.G.",,,,,,,,,,,,
135594,807307,Isaiah Smothers,"Schmidt, W.B.",,,,,,,,,,,,,
135620,807308,Lewis,,"Hooks, F.H.",,,,,,,,,,,,
135620,807309,Pomp,,"Fulton, Francis P.",,,,,,,,,,,,
135620,807310,Henry,,"Fulton, Francis P.",,,,,,,,,,,,
135620,807311,Betsy,,"Fulton, Francis P.",,,,,,,,,,,,
135620,807312,Ann,,"Fulton, Francis P.",,,,,,,,,,,,
135620,807313,Venus,"Thompson, Charles",,,,,,,,,,,,,
135620,807314,Henry,"Thompson, Charles",,,,,,,,,,,,,
135620,807315,Esther,"Thompson, Charles",,,,,,,,,,,,,
135620,807316,Amelia,"Thompson, Charles",,,,,,,,,,,,,
135620,807317,Infant,"Thompson, Charles",,,,,,,,,,,,,
135620,807318,Minerva,"Thompson, Charles",,,,,,,,,,,,,
135620,807319,Henriette,"Thompson, Charles",,,,,,,,,,,,,
135620,807320,Biby,"Thompson, Charles",,,,,,,,,,,,,
135620,807321,Isabel,"Thompson, Charles",,,,,,,,,,,,,
135620,807322,Wash,"Thompson, Charles",,,,,,,,,,,,,
135620,807323,Margarite,"Thompson, Charles",,,,,,,,,,,,,
135620,807324,Bill,"Thompson, Charles",,,,,,,,,,,,,
135620,807325,Mary,"Thompson, Charles",,,,,,,,,,,,,
135620,807326,Anthony,"Thompson, Charles",,,,,,,,,,,,,
135620,807327,Anderson,"Thompson, Charles",,,,,,,,,,,,,
135620,807328,Susan,"Thompson, Charles",,,,,,,,,,,,,
135620,807329,Susan's Infant,"Thompson, Charles",,,,,,,,,,,,,
135620,807330,Jim,"Thompson, Charles",,,,,,,,,,,,,
135620,807331,Helene,"Thompson, Charles",,,,,,,,,,,,,
135620,807332,Saly,"Thompson, Charles",,,,,,,,,,,,,
135620,807333,Mathilda,"Thompson, Charles",,,,,,,,,,,,,
135620,807334,Maria,"Thompson, Charles",,,,,,,,,,,,,
135620,807335,Spenser,"Thompson, Charles",,,,,,,,,,,,,
135620,807336,Sandy,"Thompson, Charles",,,,,,,,,,,,,
135620,807337,Ann,"Thompson, Charles",,,,,,,,,,,,,
135620,807338,Jane,"Thompson, Charles",,,,,,,,,,,,,
135620,807339,Dany,"Thompson, Charles",,,,,,,,,,,,,
135620,807340,Charles Young,"Thompson, Charles",,,,,,,,,,,,,
135620,807341,Edmond,"Thompson, Charles",,,,,,,,,,,,,
135620,807342,Bob,"Thompson, Charles",,,,,,,,,,,,,
135620,807343,Burley,"Thompson, Charles",,,,,,,,,,,,,
135620,807344,Esther,"Thompson, Charles",,,,,,,,,,,,,
135620,807345,Eliza,"Thompson, Charles",,,,,,,,,,,,,
135620,807346,Eliza,"Thompson, Charles",,,,,,,,,,,,,
135620,807347,Clary,,"Wilcox, George",,,,,,,,,,,,
135620,807348,Henry,,"Wilcox, George",,,,,,,,,,,,
135620,807349,Jack,,"Wilcox, George",,,,,,,,,,,,
135620,807350,Henry Clay,,"Wilcox, George",,,,,,,,,,,,
135620,807351,July Ann,,"Wilcox, George",,,,,,,,,,,,
135620,807352,Lucinda,,"Wilcox, George",,,,,,,,,,,,
135620,807353,Anthony,,"Wilcox, George",,,,,,,,,,,,
135620,807354,Betty,,"Wilcox, George",,,,,,,,,,,,
135620,807355,George,,"Wilcox, George",,,,,,,,,,,,
135620,807356,Amanda,,"Wilcox, George",,,,,,,,,,,,
135620,807357,Anna,,"Easley, Samuel A.",,,,,,,,,,,,
135620,807358,Infant,,"Easley, Samuel A.",,,,,,,,,,,,
135620,807359,Mathilda,,"Easley, Samuel A.",,,,,,,,,,,,
135620,807360,Ann,,"Easley, Samuel A.",,,,,,,,,,,,
135620,807361,Anthony,,"Alsbrook, T.L.",,,,,,,,,,,,
135620,807362,Ned,,"Davis, John W.",,,,,,,,,,,,
135620,807363,Mary,,"Davis, John W.",,,,,,,,,,,,
135620,807364,Patsy,,"Davis, John W.",,,,,,,,,,,,
135620,807365,Bob,,"Davis, John W.",,,,,,,,,,,,
135620,807366,George,,"Davis, John W.",,,,,,,,,,,,
135620,807367,John,,"Davis, John W.",,,,,,,,,,,,
135620,807368,Infant,,"Davis, John W.",,,,,,,,,,,,
135620,807369,John,,"Grisham, Thomas S.",,,,,,,,,,,,
135620,807370,Harrison Israel,,"Grisham, Thomas S.",,,,,,,,,,,,
135620,807371,Henry Green,,"Grisham, Thomas S.",,,,,,,,,,,,
135620,807372,John,,"Parke, Hezekiah",,,,,,,,,,,,
135620,807373,Betsey,,"Parke, Hezekiah",,,,,,,,,,,,
135620,807374,Huggen,,"Wallace, J.L.",,,,,,,,,,,,
135620,807375,Charles,,"Wallace, J.L.",,,,,,,,,,,,
135620,807376,Tom,"Blair, John J.",,,,,,,,,,,,,
135620,807377,Daniel,"Blair, John J.",,,,,,,,,,,,,
135620,807378,L. Tom,"Blair, John J.",,,,,,,,,,,,,
135620,807379,Ephraim,"Blair, John J.",,,,,,,,,,,,,
135620,807380,Henry,"Blair, John J.",,,,,,,,,,,,,
135620,807381,Rose,"Blair, John J.",,,,,,,,,,,,,
135620,807382,Lucy,,"Gibson, William B.",,,,,,,,,,,,
135620,807383,Melinda,,"Gibson, William B.",,,,,,,,,,,,
135620,807384,Ketty,,"Ivey, Tilitha",,,,,,,,,,,,
135620,807385,Prusila,,"Ivey, Tilitha",,,,,,,,,,,,
135620,807386,Nelly,,"Ivey, Tilitha",,,,,,,,,,,,
135620,807387,Henry Hatter,,"Ivey, Tilitha",,,,,,,,,,,,
135620,807388,William,,"Ivey, Tilitha",,,,,,,,,,,,
135620,807389,Bob,,"McColloch, John S.",,,,,,,,,,,,
135620,807390,Rubin,,"McColloch, John S.",,,,,,,,,,,,
135620,807391,Lucy,,"McColloch, John S.",,,,,,,,,,,,
135620,807392,Hester,,"McColloch, John S.",,,,,,,,,,,,
135620,807393,Salina,,"McColloch, John S.",,,,,,,,,,,,
135620,807394,Cornelius,,"McColloch, John S.",,,,,,,,,,,,
135620,807395,Francis,,"McColloch, John S.",,,,,,,,,,,,
135621,807396,Rose,,"Terver, Thomas",,,,,,,,,,,,
135621,807397,Mima,,"Terver, Thomas",,,,,,,,,,,,
135621,807398,Jane,,"Emison, William",,,,,,,,,,,,
135621,807399,Harriet,,"Emison, William",,,,,,,,,,,,
135621,807400,Dick,,"Hawes, H.W.",,,,,,,,,,,,
135621,807401,Lea,,"Hawes, H.W.",,,,,,,,,,,,
135621,807402,Lea's Infant,,"Hawes, H.W.",,,,,,,,,,,,
135621,807403,Fanny,,"Hawes, H.W.",,,,,,,,,,,,
135621,807404,Rose,,"Hawes, H.W.",,,,,,,,,,,,
135621,807405,David,,"Hawes, H.W.",,,,,,,,,,,,
135621,807406,Peter,,"Hawes, H.W.",,,,,,,,,,,,
135621,807407,Frank,,"Hawes, H.W.",,,,,,,,,,,,
135621,807408,Martha,,"Hawes, H.W.",,,,,,,,,,,,
135621,807409,Martha's Infant,,"Hawes, H.W.",,,,,,,,,,,,
135621,807410,Edmund,,"Hawes, H.W.",,,,,,,,,,,,
135621,807411,Yoness,,"Hawes, H.W.",,,,,,,,,,,,
135621,807412,Frank,,"Hawes, H.W.",,,,,,,,,,,,
135621,807413,Frank,,"Hawes, H.W.",,,,,,,,,,,,
135621,807414,Betsy,,"Hawes, H.W.",,,,,,,,,,,,
135621,807415,Luciene,,"Hawes, H.W.",,,,,,,,,,,,
135621,807416,Joe,,"Hawes, H.W.",,,,,,,,,,,,
135621,807417,Maria,,"Hawes, H.W.",,,,,,,,,,,,
135621,807418,Jack,,"Hawes, H.W.",,,,,,,,,,,,
135621,807419,Jim,,"Hawes, H.W.",,,,,,,,,,,,
135621,807420,Kitty,,"Hawes, H.W.",,,,,,,,,,,,
135621,807421,Ned,,"Hawes, H.W.",,,,,,,,,,,,
135621,807422,Ketty,,"Hawes, H.W.",,,,,,,,,,,,
135621,807423,Lukiene,,"Hawes, H.W.",,,,,,,,,,,,
135621,807424,Vililea,,"Hawes, H.W.",,,,,,,,,,,,
135621,807425,Caleb,,"Hawes, H.W.",,,,,,,,,,,,
135621,807426,Ritter,"Kerr, T.A.",,,,,,,,,,,,,
135621,807427,Antoinette,"Kerr, T.A.",,,,,,,,,,,,,
135621,807428,Inana,"Kerr, T.A.",,,,,,,,,,,,,
135621,807429,Cey Anna,"Kerr, T.A.",,,,,,,,,,,,,
135621,807430,Milly,,"Moore, W.F.",,,,,,,,,,,,
135621,807431,Hugo,,"Moore, W.F.",,,,,,,,,,,,
135621,807432,Grisam,,"Wood, Charles",,,,,,,,,,,,
135621,807433,Cato,"Harrison, M.H. & Bro.","Fierson, G.B.",,,,,,,,,,,,
135621,807434,Sumpter Joe,"Harrison, M.H. & Bro.","Fierson, G.B.",,,,,,,,,,,,
135621,807435,Daniel,"Harrison, M.H. & Bro.","Fierson, G.B.",,,,,,,,,,,,
135621,807436,Robert,"Harrison, M.H. & Bro.","Fierson, G.B.",,,,,,,,,,,,
135621,807437,Frank,"Harrison, M.H. & Bro.","Fierson, G.B.",,,,,,,,,,,,
135621,807438,William,"Harrison, M.H. & Bro.","Fierson, G.B.",,,,,,,,,,,,
135621,807439,Rachel,"Harrison, M.H. & Bro.","Fierson, G.B.",,,,,,,,,,,,
135621,807440,Emeline,"Harrison, M.H. & Bro.","Fierson, G.B.",,,,,,,,,,,,
135621,807441,Susan,"Harrison, M.H. & Bro.","Fierson, G.B.",,,,,,,,,,,,
135621,807442,Phillis,"Harrison, M.H. & Bro.","Fierson, G.B.",,,,,,,,,,,,
135621,807443,Phillis Jr.,"Harrison, M.H. & Bro.","Fierson, G.B.",,,,,,,,,,,,
135621,807444,Patsey,"Harrison, M.H. & Bro.","Fierson, G.B.",,,,,,,,,,,,
135621,807445,Green,,"Robinson, William",,,,,,,,,,,,
135621,807446,Antoinette,"Turner, James A.",,,,,,,,,,,,,
135621,807447,Dick,"Turner, James A.",,,,,,,,,,,,,
135622,807448,Ann Rice,"McKee, C.",,,,,,,,,,,,,
135622,807449,Henry,,"Robinson, James",,,,,,,,,,,,
135622,807450,Abram,,"Robinson, James",,,,,,,,,,,,
135622,807451,Will,,"Robinson, James",,,,,,,,,,,,
135622,807452,Humphrey,,"Robinson, James",,,,,,,,,,,,
135622,807453,Ben ,,"Robinson, James",,,,,,,,,,,,
135622,807454,Rachel,,"Robinson, James",,,,,,,,,,,,
135622,807455,Rachel's Child,,"Robinson, James",,,,,,,,,,,,
135622,807456,Rachel's Child,,"Robinson, James",,,,,,,,,,,,
135622,807457,Mary,,"Robinson, James",,,,,,,,,,,,
135622,807458,Mary's Infant,,"Robinson, James",,,,,,,,,,,,
135622,807459,Mary's Child,,"Robinson, James",,,,,,,,,,,,
135622,807460,Mary's Child,,"Robinson, James",,,,,,,,,,,,
135622,807461,Phillis,,"Robinson, James",,,,,,,,,,,,
135622,807462,Levinia,,"Robinson, James",,,,,,,,,,,,
135622,807463,Maria,,"Robinson, James",,,,,,,,,,,,
135622,807464,Paye,,"Robinson, James",,,,,,,,,,,,
135622,807465,Jane,,"Robinson, James",,,,,,,,,,,,
135622,807466,Jane's Infant,,"Robinson, James",,,,,,,,,,,,
135622,807467,Jane's Child,,"Robinson, James",,,,,,,,,,,,
135622,807468,Jane's Child,,"Robinson, James",,,,,,,,,,,,
135622,807469,Amy,,"Robinson, James",,,,,,,,,,,,
135622,807470,Amy's Infant,,"Robinson, James",,,,,,,,,,,,
135622,807471,Amy's Child,,"Robinson, James",,,,,,,,,,,,
135622,807472,Amy's Child,,"Robinson, James",,,,,,,,,,,,
135622,807473,Ann,"Smith, D.M.","Morris, J.J.",,,,,,,,,,,,
135622,807474,Sam,"Smith, D.M.","Morris, J.J.",,,,,,,,,,,,
135622,807475,Caroline,"Smith, D.M.","Morris, J.J.",,,,,,,,,,,,
135622,807476,Henry,"Smith, D.M.","Morris, J.J.",,,,,,,,,,,,
135622,807477,Hannah,,"Smith, D.M.",,,,,,,,,,,,
135622,807478,Judy,,"Smith, D.M.",,,,,,,,,,,,
135622,807479,Caroline,,"Smith, D.M.",,,,,,,,,,,,
135622,807480,Bill,,"Smith, D.M.",,,,,,,,,,,,
135622,807481,Emperor,,"Smith, D.M.",,,,,,,,,,,,
135622,807482,Gwen,,"Smith, D.M.",,,,,,,,,,,,
135622,807483,Sylva,,"Smith, D.M.",,,,,,,,,,,,
135622,807484,Lewis,,"Smith, D.M.",,,,,,,,,,,,
135622,807485,Jerry,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807486,Henry,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807487,George,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807488,Dennis,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807489,Joe,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807490,John,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807491,Frank,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807492,Cesar,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807493,Sylvia,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807494,Maria,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807495,Maria's Infant,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807496,Ben ,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807497,Peter,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807498,Glen,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807499,Melissa,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807500,Melissa's Infant,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807501,Kate,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807502,Kate's Infant,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807503,Caroline,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807504,Prescilla,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807505,Ellen,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807506,Joe,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807507,John,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807508,Nat,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807509,Jack,,"Bedwell, W.D.",,,,,,,,,,,,
135622,807510,Isham,,"Higgs, W.",,,,,,,,,,,,
135622,807511,Govan,,"Higgs, W.",,,,,,,,,,,,
135622,807512,Hal,,"Higgs, W.",,,,,,,,,,,,
135622,807513,William,,"Higgs, W.",,,,,,,,,,,,
135622,807514,Milly,,"Higgs, W.",,,,,,,,,,,,
135622,807515,Rose,,"Higgs, W.",,,,,,,,,,,,
135622,807516,Rose's Infant,,"Higgs, W.",,,,,,,,,,,,
135622,807517,Mahala,,"Higgs, W.",,,,,,,,,,,,
135622,807518,Mahala's Infant,,"Higgs, W.",,,,,,,,,,,,
135622,807519,Maria,,"Higgs, W.",,,,,,,,,,,,
135622,807520,Ned,,"Higgs, W.",,,,,,,,,,,,
135622,807521,Louisa,,"Higgs, W.",,,,,,,,,,,,
135622,807522,Fagg,,"Crook, J.M.",,,,,,,,,,,,
135623,807523,Kesey,,"Allen, Thompson",,,,,,,,,,,,
135623,807524,Kesey's Infant,,"Allen, Thompson",,,,,,,,,,,,
135623,807525,Fanny,,"Allen, Thompson",,,,,,,,,,,,
135623,807526,Ann,,"Jones, James S.",,,,,,,,,,,,
135623,807527,William Henry,,"Jones, James S.",,,,,,,,,,,,
135623,807528,Laura,,"Jones, James S.",,,,,,,,,,,,
135623,807529,Fanny,,"Jones, James S.",,,,,,,,,,,,
