id	hash	name	lat	long	value	location_type_id	parent_id	spatial_extent_id
1252	141459dc58b8487a85ee2d2df7b2bb74	Nassau	-77.38108	25.07606	35203	3	72	NULL
1253	7dd059206c824ad38e037d9e3ebca04e	Cat Island	0.0001235	0.0001235	35204	3	72	NULL
1254	ae86c44a211445cca6c537b464d03d98	Exuma	-75.969546	23.61926	35205	3	72	NULL
1255	91502974f40348cabe83954ee58f7c1d	Heneague	0.0001235	0.0001235	35206	3	72	NULL
1256	e75a6dde455745628e02d87b9ff858fa	Bahamas, port unspecified	-78.7	26.53333	35299	3	72	NULL
1257	b0f4065c8c6247578cc40b222f372eb8	Cumingsberg	-58.16667	6.81667	35301	3	73	NULL
1258	87fbe363030d4870af80504a67be27a3	Stabroek	-58.15	6.81667	35302	3	73	NULL
1259	07124a9b4e9246d9bb85a1d214f579d9	Demerara	-58.168711	6.810204	35304	3	73	NULL
1260	4c049aaeb77041aaab49fa99c356c217	Kingston (Demerera)	-58.17	6.81667	35305	3	73	NULL
1261	bb22e84c5aa643beb4e6eba3423b33dc	British Guina, port unspecified	0.0001235	0.0001235	35399	3	73	NULL
1262	2a4efc82046c416fb4225977769c7f5d	Mosquito Shore	-83.38333	14.03333	35401	3	74	NULL
1263	05d14af6f47244bc9b91041a76b576a9	British Honduras, port unspecified	-88.188611	17.498611	35499	3	74	NULL
1264	f51877a818c44609bcd0e17ca1046fd2	Antigua or Dominica	0	0	35502	3	75	NULL
1265	343fc5aa63294cc78e0dd20eb4d31dfb	Barbados and Jamaica	0	0	35503	3	75	NULL
1266	2be52a68ee1b46da822e3620ef6a7e1f	Dominica or Jamaica	0	0	35504	3	75	NULL
1267	b758554fc18a4183b0d1ebee1b9619d4	Jamaica or St. Kitts	0	0	35505	3	75	NULL
1268	6028aecc9da74badb803ecda70cd2a6b	British Leewards	-63.05	18.21667	35507	3	75	NULL
1269	b77b9d56162641a0b1d62d585072ddcc	Bermuda	-64.78389	32.29417	35508	3	75	NULL
1270	c6797a1f6d6c485b912e3370a7aaa270	Hamilton (Bermuda)	-64.78389	32.29417	35509	3	75	NULL
1271	89febccf38884053be86dcdc9842a200	Becquia	-61.227231	13.011706	35510	3	75	NULL
1272	437ca33d29854c10ad26461fa846b147	Grand Caymans	-81.240869	19.32217	35511	3	75	NULL
1273	3d224213dc2f4e3eb2b28f8644ba0fc1	Providence Island	-81.372937	13.338761	35512	3	54	NULL
1274	0f5454c564484020a0ea95be9e7b11a4	British Caribbean, colony unspecified	-76.8	18	35599	3	75	NULL
1275	0ab2949e8edb4611b3b568f63824c493	Fort-Royale	-61.08333	14.6	36101	3	76	NULL
1276	eacb2948ddf84faf93f85bd6b347d27a	Saint-Pierre	-61.16667	14.73333	36102	3	76	NULL
1277	de9cfec0907d40388f8e127b7a1b47ab	Martinique, place unspecified	-61.16667	14.63333	36199	3	76	NULL
1278	0f2c5c4dd5474b58a23e9d1ae2b44bd2	Basse-Terre	-61.71667	16	36201	3	77	NULL
1279	e2eb7180a22847aba8ea84e28dd65893	Pointe-?-Pitre	-61.51667	16.23333	36202	3	77	NULL
1280	b6eaf859e32b40e99bf2780ea8b998ec	Marie-Galante	-61.26667	15.93333	36203	3	77	NULL
1281	5f1bcc6066604d52a7c9fabbbcfefedb	Grande-Terre, port unspecified	-61.4669	16.2732	36204	3	77	NULL
1282	d0674e66af5743aaa68a9a16e058e356	Guadeloupe, place unspecified	-61.71667	16	36299	3	77	NULL
1283	7777dae0ef42416895e5673edff4504a	Cayenne	-52.33333	4.93333	36301	3	78	NULL
1284	8414ef798a17471181e8910377e1333e	Oyapock	-51.8	3.9	36302	3	78	NULL
1285	95cd42712b624f0bbad8a08fbf3f77b5	French Guiana, port unspecified	0	0	36399	3	78	NULL
1286	d326104d4c6a42bdbf7fd26a74ca0908	Tortuga	-72.78667	20.04634	36401	3	79	NULL
1287	f58a01ef83ca46da92253fc35d74695a	Arcahaie	-72.5125	18.76944	36402	3	79	NULL
1288	5822045027a24393947f316498c130a1	Cap Fran?ais	-72.204	19.75	36403	3	79	NULL
1289	11b3cf3a593740c4aea4c2f6d480539d	Cayes (Les)	-73.75	18.2	36404	3	79	NULL
1290	073f977b23e64e27af78d08b4d28e3c1	Cul-de-Sac	-72.36667	19.06667	36405	3	79	NULL
1291	97756d9464484776b3c1664783ba1b43	Fort Dauphin	-71.83972	19.66778	36406	3	79	NULL
1292	27e8b06efe8947cc9ecf934611e973c6	Jacmel	-72.53472	18.23417	36407	3	79	NULL
1293	cc8816db712d4d2a860fe10fb1279788	J?r?mie	-74.11667	18.65	36408	3	79	NULL
1294	c3eefc12189d4f38bf33e4197746be21	L?ogane	-72.63389	18.51083	36409	3	79	NULL
1295	6ba17838f7d34ec9b472440d209d73aa	M?le Saint Nicolas	-73.38	19.8	36410	3	79	NULL
1296	4f4eadd6bf8a4054acd951e947a9d510	Petit-Go?ve	-72.86694	18.43139	36411	3	79	NULL
1297	07e0faaaee1e4ac1b48cbedc30f48f83	Port-au-Prince	-72.335	18.53917	36412	3	79	NULL
1298	f0ffba67f0a448588c334ce5ea897b2f	Port-de-Paix	-72.83087	19.93276	36413	3	79	NULL
1299	58e73951d66d4acd9a141628234c7e45	Saint-Marc	-72.7	19.11667	36414	3	79	NULL
1300	0bd0506f9fdc47dba5755ee6656c8d0c	?le ? Vache	-73.6512	18.0694	36415	3	79	NULL
1301	5eba6878b3444d5ca9c8b886e7ff4d3c	Cap Tiberon	0.0001235	0.0001235	36416	3	79	NULL
1302	e93b437d899f4572a3ba629771b5391f	Gona?ve	72.680158	19.45115	36420	3	79	NULL
1303	f5b87bb7eb344d3d810f987beda2dab5	Aribonite	NULL	19.45115	36421	3	79	NULL
1304	7933d548f5614583b9831ce565057686	Morne Rouge	-72.4598	19.2011	36422	3	79	NULL
1305	dad65a6768734b41b7a1bb1457892376	le Mustic (Moustique)	-72.966667	19.916667	36423	3	79	NULL
1306	67ae7348980c4b489c51d529cc9d6ff1	Boucassin	-72.42	18.73	36424	3	79	NULL
1307	8326a794c1624dbab027e44044f5709c	L'Est?re	-72.68213	19.44974	36425	3	79	NULL
1308	11aacb382c4f41cdacfe3a0cfbe507ac	Mont. de Chanteloup	NULL	19.44974	36426	3	79	NULL
1309	6a9099b6cd614943a94ff56d013da5ac	Port-Margot	-72.429513	19.751717	36427	3	79	NULL
1310	84cc1b4c9ad744a5926e9f718abbcac4	Chicahominy	NULL	19.751717	36428	3	79	NULL
1311	dab308618ba947a7907ee5c458faa712	Dondon	-72.243781	19.526965	36429	3	79	NULL
1312	869ae7d484d447f9acea3e458f9c5c95	Longemalle (Habitation)	NULL	19.526965	36430	3	79	NULL
1313	532f876454494859ba577088bbf4be5d	Limonade	NULL	19.526965	36431	3	79	NULL
1314	c4a0b0c9b89a40148f170c405259a57c	Fond	-73.130535	18.279928	36432	3	79	NULL
1315	3e2f662d68724fa980adcad4c44fb8f2	Ouanaminthe	-71.729625	19.547372	36433	3	79	NULL
1316	b8bb454bc92246e28dd01e283253181c	Charbonniere	-74.164365	18.274651	36434	3	79	NULL
1317	c3a1b3202c714e66a03a76c36ea6f4a3	Nippes	NULL	18.274651	36435	3	79	NULL
1318	0769489554b641aba019df03a2c39038	Belair	-72.33333	18.55	36436	3	79	NULL
1319	6922417ca3854393a3c7642baec15a16	Boucan-Champagne	NULL	18.55	36437	3	79	NULL
1320	4eebc03e9d1c42c9a690673ac7fcd931	Petite Anse	-73.15499	19.63011	36438	3	79	NULL
1321	6fabd55fa4b0408bb5a23850b47a3a41	Rue Bourbon	-72.536086	18.235518	36439	3	79	NULL
1322	3459355b3a254951835ebc075232b833	Grand Co?ve	-72.7682	18.4283	36440	3	79	NULL
1323	29b78a9546d840b88032936bc303635a	Bon Repos	NULL	18.6257	36442	3	79	NULL
1324	47c2552ce73c4571897beac6ff5f7f2b	Port ? l'?cu	-73.04	19.906	36443	3	79	NULL
1325	3b888786672446b9ae86c31453a02b06	Belair, rue de Vaudreuil	NULL	19.906	36444	3	79	NULL
1326	f1f62d5c443b4fedab38ba543c2c513f	Fond-d'Icaques	-79.93	18.54	36446	3	79	NULL
1327	d7f5e4adb08a4fdcba497257ab118533	Saint-Domingue, then Haiti, port unspecified	-72.20417	19.75778	36499	3	79	NULL
1328	78ce184445ad43d5935f98cc076ae1ca	French Caribbean, colony unspecified	-72.20417	19.75778	36599	3	80	NULL
1329	2c23b18372344a18945cd637a2713639	St. Croix	-64.82	17.77305	37010	3	81	NULL
1330	74439ada43544ed18280f13a9e5b6d18	St. Thomas	-64.94	18.34141	37020	3	81	NULL
1331	bd7f87d0ecec404baf9401fac9b4bad3	St. John (Virgin Islands)	-64.7399494	18.3274718	37030	3	81	NULL
1332	2cb81fa8a64346818e26b25b61f45dcd	Spanish Town, Virgin Islands	-64.430411	18.449853	37040	3	81	NULL
1333	651058c442724be6871fb2cc5414894f	Danish West Indies, colony unspecified	-64.8	18.02	37099	3	81	NULL
1334	7f6c21782c9d4051a95a483d315b9fb1	Gustavia, St. Barth?lemy	-62.8317	17.9002	38101	3	82	NULL
1335	34d5bdb9451547e7a8bda727b8c33109	St. Barth?lemy, port unspecified	-62.83333	17.9	38199	3	82	NULL
1336	9f2fb55c81dc44ef982aec7be4a70b3c	Caribbean (colony unspecified)	-70	20	39001	3	83	NULL
1337	57704b38cfc74e1486b753e8f75f9683	Orici	0.0001235	0.0001235	39003	3	83	NULL
1338	067388e0384b4d68bb11c93b80b60e41	Bottomaneau	0.0001235	0.0001235	39004	3	83	NULL
1339	c30c6f449be148d68f3e20675562d4f1	Bottomaneau (location undetermined)	0.0001235	0.0001235	39040	3	116	NULL
1340	3a1464e6b71b46da897d5974bf29f7a6	Caribbean, port unspecified	0	0	39999	3	83	NULL
1341	81380092934d49de98534713e2daf3aa	New Spain, port unspecified	-87.609757	18.983208	41201	3	84	NULL
1342	3221b808c1ad4db3b1e257a352e09d44	Campeche	-90.53333	19.85	41202	3	84	NULL
1343	548ae8330c5746a0a03bdb810a6e488f	Veracruz	-96.13	19.17	41203	3	84	NULL
1344	2ce701f7f889445db6371fd333ee718d	Guatemala	-88.7	15.8	41204	3	84	NULL
1345	518cbf49cddd463fb599694deed22c20	Santo Tomas	-88.61667	15.7	41205	3	84	NULL
1346	c15ac97fe8d247b780c41a3846959531	Portobelo	-79.65	9.55	41206	3	84	NULL
1347	04076d2d7e6c4c8095b1dfe0d8a727ba	Cartagena	-75.51444	10.39972	41207	3	84	NULL
1348	e3fd7a9b33c24d6b9a561aeb184921df	Santa Marta	-74.20167	11.24722	41208	3	84	NULL
1349	66afe6e690834c28bebd4f49b481f0d6	Venezuela, port unspecified	-67.96444	10.44528	41210	3	84	NULL
1350	6c47d3c50a934e448710d2b8b0a72cdc	Borburata	-67.96444	10.44528	41211	3	84	NULL
1351	5d5b1859859f4e75abc03b039086b7b6	Caracas	-66.91667	10.5	41212	3	84	NULL
1352	4edbe1b1183143dab85accd3f975ccbe	Cumana	-64.16667	10.46667	41213	3	84	NULL
1353	4bd2fd91340d4cfa9c6c78e30a1596b4	La Guaira	-66.9333	10.6	41214	3	84	NULL
1354	16f281b614de41c0aa850e6148f5d9fe	Margarita	-64.08	10.95	41215	3	84	NULL
1355	0aa36de501a6406eb0d15ebec2943457	Orinoko	-60.54	8.86343	41216	3	84	NULL
1356	291b384332d3445a8ddc00828b9d1442	Rio de la Hacha	-72.90722	11.54444	41217	3	84	NULL
1357	9c5ebd3c67db434ebcd531321d061ba3	Darien	0.0001235	0.0001235	41218	3	84	NULL
1358	af31a0b1ba4c45e8b8bfc355ed53fc2f	Nombre de Dios	-79.47031	9.58289	41219	3	84	NULL
1359	2441ffcae95d45608d3a1af0ac2d3f7f	Rattan (a) Roat?n	-86.529967	16.329761	41220	3	84	NULL
1360	f6cde69856f94919af8d9869d4b1ea58	Puerto Cabello	-68.029865	10.469769	41221	3	84	NULL
1361	6e0dd74ec7ba457d8ccdb4c6b013939c	Isla de Aves	-63.616667	15.683333	41222	3	84	NULL
1362	d9a0e071d76047489ed9df3a9896280c	Coro	-69.67	11.4	41223	3	84	NULL
1363	660dac152a57405caf3b19b8d00cd621	Maracaibo	-71.61	10.67	41224	3	84	NULL
1364	ddcc74ab58fc4fb493941b14538cbe60	Nueva Barcelona	-64.69	10.14	41225	3	84	NULL
1365	9b375701de084b71a529dbea5ea7f650	Guayana, Venezuela	-61	8.58	41226	3	84	NULL
1366	1a59f6a0a52d4b03928510cb05867d59	Caracas Coast and Tucacas	-66.91667	10.5	41227	3	84	NULL
1367	99c57eb2d2034018ab3fbdd5d8f47d3a	San Juan de los Cayos	-68.4099	11.1738	41228	3	84	NULL
1368	9fa857bc71b7472cb3a51ee6d8f5196a	Tortuga Island, Venezuela	-65.18174	10.553239	41229	3	84	NULL
1369	28e7be507c224ff0b49ffc49d21c27fc	Chiapas	-93.1292353	16.7569318	41230	3	84	NULL
1370	79d0d2d5d9e546f2945e792f60e6d10b	San Felipe	-114.8407776	31.0250709	41231	3	84	NULL
1371	599991172db54b7182214196e152ca46	El Salvador	-88.89653	13.794185	41232	3	84	NULL
1372	a442454a49fd458f80b103d20570231d	Puebla	-98.2062727	19.0414398	41234	3	84	NULL
1373	7c258a58075b4767a35e7a47ecfee1bc	Oaxaca	-96.7265889	17.0731842	41235	3	84	NULL
1374	fe77cf5bbcdc4e6fa2b1ccad85fe677d	Trujillo, Honduras	-85.953447	15.911679	41252	3	84	NULL
1375	9a9a266d26314a5e9aea33927fae12b1	Puerto de Caballos (Puerto Cortes)	-87.9286	15.8251	41253	3	84	NULL
1376	3d5a0f9e347448039991c9651f590c10	Queretaro	-100.3591136	20.5540203	41254	3	84	NULL
1377	88c1503c20964e8b8e9d8a3e9fbb290c	Panama, Port unspecified	-79.6	9.5	41297	3	84	NULL
1378	22836557349e4f2a889bc6618a553352	Honduras, port unspecified	-86.791901	15.770288	41298	3	84	NULL
1379	6dc7378de7eb4a7692e5d691a8ef900c	Spanish Circum-Caribbean,unspecified	-75.479426	10.391049	41299	3	84	NULL
1380	28438a9ae0c044bcb3ced18df1186527	Buenos Aires	-58.380846	-34.574625	42001	3	85	NULL
1381	1fa66acf47ac4f80b65e569cadb3237c	Montevideo	-56.17083	-34.85806	42002	3	85	NULL
1382	632f66c51a50456480af4de333b91728	Colonia de Sacramento	-57.85	-34.4667	42003	3	85	NULL
1383	8ccf95ca656c4548b19c65db849b73dd	Maldonado	-54.95	-34.9	42004	3	85	NULL
1384	9a17f8e9576f499b865fc497f22b4c9f	R?o Negro	-62.8141666	-41.0216666	42005	3	85	NULL
1385	c95d2c0a21a6405cb025a17f27d2a1be	Buceo	-56.12817	-34.8981	42006	3	85	NULL
1386	89cd6bfc5b76437dae329d828cbd4ac7	Punta del Este	-54.95	-34.96667	42007	3	85	NULL
2233	1d23b74e3711436aab46af84460e67a3	Arequipa	-71.537451	-16.4090474	42008	3	85	NULL
1387	d06d8e5302a34d4296bf2566a33baf12	Entre Rios, Argentina	-59.1041758	-32.5175643	42009	3	85	NULL
1388	6f918091106247e1885b8bc306ad2d14	Mendoza	-68.8458386	-32.8894587	42011	3	85	NULL
1389	9e1d95e7fc9d4a339697ef071e16877a	San Juan	-68.5382562	-31.5738269	42012	3	85	NULL
1390	28c45896f9f247628310146f438d6c4d	Cordoba	-64.1840558	-31.4275048	42013	3	85	NULL
1391	3bde075160bf49d5a084c2216f08802a	Asunci?n	-57.57592	-25.26373	42014	3	85	NULL
1392	24e68791569e46aab2979684af46367a	Concepci?n del Uruguay	-58.23214	-32.48453	42015	3	85	NULL
1393	6a04359ac935493b9ad676bf42e4e3d6	Curupaity	NULL	-32.48453	42016	3	85	NULL
1394	bc50c360e5b14d07bfa1684b4941e278	Gualeguay	-59.31046	-33.15032	42017	3	85	NULL
1395	9f44f8bd1f34402abf79776866e4a37b	Humait?	-58.50582	-27.06686	42018	3	85	NULL
1396	a7390fee24704440a0fca54087040773	Rio de la Plata, port unspecified	0	0	42099	3	85	NULL
86	7ea84304059546b2b26084f536f8d5f1	Peru	-75.015152	-9.189967	43000	3	86	NULL
1397	159bf7b9b92c4071a7c491ab2df0754f	Lima	0	0	43001	3	86	NULL
1398	167bf8e44cbb4fd196fd7c7f5e9a86f0	Ica, Peru	-75.7375844	-14.0789231	43002	3	86	NULL
1399	23c700573f604828a6f14fb12cbfec29	Peru, port unspecified	0	0	43099	3	86	NULL
1400	4280625a250c4eafb8ac8cd57735c6a3	Valparaiso	-71.6127	-33.0472	44001	3	87	NULL
1401	7ee95c214c144a138141460a19a52539	Talcahuano	-73.117	-36.7248	44002	3	87	NULL
2234	c4aa9b0bb76743999a0b6eb55c21d4f9	Fortress Sant?sima Trinidad	NULL	-36.7248	44003	3	87	NULL
1402	d796c428dac840f294785d8f17bea0f8	Ecuador, port unspecified	-79.9224	-2.171	45099	3	88	NULL
1403	1e30b6df9a82499fae42e4f6a60ac628	Panama City	-79.5199	8.9824	46001	3	89	NULL
1404	df31a518516846ed9fb2e1e9540785cd	Portos do Norte	-48.50129	-1.45634	50101	3	90	NULL
1405	0e181112824946a4a30dc7e5db39fc74	Maranh?o	-44.26667	-2.51667	50102	3	90	NULL
1406	a76a54e48efe4d4dac65daf2191b30ca	Par?	-48.48333	-1.45	50103	3	90	NULL
1407	a74e69fad12a4acc812acac218e83709	Guajano	0	0	50104	3	90	NULL
1408	e77c1a0fa5ab476ca837c7afe9292d3f	Rio Amazona	0	0	50105	3	90	NULL
1409	32c1f8be71744cd6afb3f8eb1d1a3dc2	Cear?, port unspecified	-38.492876	-3.803193	50106	3	90	NULL
1410	bf906684e1d54e59a8a3279757e1cb2f	Macap?	-51.070535	0.035574	50107	3	90	NULL
1411	5b75e9541a9a4c0792a26a87b9d3686d	Bel?m	-48.490197	-1.455779	50108	3	90	NULL
1412	5c0882443f06440ab590164ef33c17d5	S?o Luis	-44.2829	-2.5391	50109	3	90	NULL
1413	3200f9c43b68486589e14647632cd62d	Aracaty	-37.7689	-4.5612	50110	3	90	NULL
1414	40a4a06e8ee14b29a0e838c705688850	Tapaj?	NULL	-4.5612	50111	3	90	NULL
1415	79d345962dc0482ab3da17be6b017dd4	Manaus	-60.02173	-3.11902	50112	3	90	NULL
1416	b6de17f905e64d938b34f07d602886cb	Amazonia, port unspecified	0	0	50199	3	90	NULL
1417	de5c32270a394c9bbfa63a758d319dcc	P?rto Seguro	-39.26418	-16.444167	50201	3	91	NULL
1418	eafa70dc4a4543ec9ad2f9a9bd699810	Rio Real	-37.36667	-11.45	50202	3	91	NULL
1419	33bc3b3f57cc473ca9eec7470ad0f616	Rio S?o Francisco	-38.2604	-9.3319	50203	3	91	NULL
1420	8eb64df9397247c296189e3914de9e7d	Taipu	-35.6	-5.61667	50204	3	91	NULL
1421	d2f8bd6fe6af46aaadbac5e5e05c57e0	Alcoba?a	-39.19313	-17.52785	50205	3	91	NULL
1422	0d10d76005ac41d1a1db1dd39f63e826	Aldeia Velha	-39.01627	-13.96451	50206	3	91	NULL
1423	99f91f6812074d0b984e7b82a67126d6	Aracaju	-37.0729	-10.92665	50207	3	91	NULL
1424	cd3989d9f0434de4963d969436284f42	Belmonte	-38.87982	-15.86123	50208	3	91	NULL
1425	515626893bdb4ec4a7c63e036346e5df	Boaventura	-38.30677	-12.82656	50209	3	91	NULL
1426	7c2468e9f95b482c9180293878cee7ad	Canavieiras	-38.94518	-15.67734	50210	3	91	NULL
1427	ee792b2b0aea4c6c80015de4da75a0a4	Caravelas	-39.26527	-17.73376	50211	3	91	NULL
1428	28d262e288ce49f7b72cffd114d6a160	Caravelas, Mucuri e Vit?ria	-39.26527	-17.73376	50212	3	91	NULL
1429	cf58da58e81743c3bf68351d66b95608	Est?ncia	-37.43921	-11.27065	50213	3	91	NULL
1430	18079925e7db4d3fac857e0baca2931c	Ilh?us	-39.03469	-14.79812	50214	3	91	NULL
1431	dcee5550f8a84d18a93566673754ed68	Laranjeiras	-37.16707	-10.80471	50215	3	91	NULL
1432	20b349f0a286491e8795ffdd1dcfebc9	Mucuri	-39.54997	-18.08339	50216	3	91	NULL
1433	11edb3c1c61d498da8dcc0839fde7d77	Rio Cotinguiba	-37.06795	-10.82274	50217	3	91	NULL
1434	d8b82c19bdd84b85b7181a5b6e91e97c	Santa Cruz	-39.02362	-16.28252	50218	3	91	NULL
1435	dd8b2e9956684b09b9ae04b44327d672	Sergipe, place unspecified	-37.0729	-10.92665	50219	3	91	NULL
1436	e9a38c9f468940d3b91714ffbbf5b955	Valen?a	-39.07205	-13.37001	50220	3	91	NULL
1437	de5ec2e2a5124bdfb2630a30665707d7	Vila Vi?osa	-39.36602	-17.90208	50221	3	91	NULL
1438	8a2e5bf14ee149659005f287b8d63e6b	Maguay	NULL	-17.90208	50222	3	91	NULL
1439	3cf5e907b8ab4122be64aec74eeb61a4	Prado	-39.22505	-17.33407	50223	3	91	NULL
1440	3edd28dc927049e7bf02f1532984081d	Bahia, place unspecified	-38.51083	-12.97111	50299	3	91	NULL
1441	0b933186469b4e5d9627ed21a3306cdc	Alagoas, place unspecified	-35.85	-9.78362	50301	3	92	NULL
1442	e6698f0209534232b5d392d5ed06bb52	Ilha de Itamarac?	-34.85064	-7.75772	50302	3	92	NULL
1443	d6dffe7629234829ad872a5de6307a4e	Macei?	-35.72	-9.66667	50303	3	92	NULL
1444	850c3b1eb191454a82cabe0b0561fbf8	Catuamo and Maria Farinha	-34.83333	-7.85	50304	3	92	NULL
1445	202ba83929dc4d2193034abc212991ad	Porto de Galinhas	-34.88111	-8.05389	50305	3	92	NULL
1446	a3bd987713af47859f22e28b116b63e3	Para?ba	-34.94216	-6.78027	50306	3	92	NULL
1447	9fd3c198f3a641b89757f687a5ca871b	Rio Grande do Norte	-35.20944	-5.795	50307	3	92	NULL
1448	5de43304b25946d5be04a17329a56714	A?u	-36.70598	-5.08569	50308	3	92	NULL
1449	a6f09c6e044f423c84149201c7569508	Fernando de Noronha	0	0	50309	3	92	NULL
1450	7ec172f935bc4cee9dd5c736cdde74ea	Patacho	-35.31497	-9.19617	50310	3	92	NULL
1451	fdc0b7bd41744452ae22042139e3f180	Recife	-34.9286	-8.0522	50311	3	92	NULL
1452	00ddb624b8674e4e9fbf8cfee8b0807b	Rio Para?ba do Norte	-34.84314	-6.96161	50312	3	92	NULL
1453	cd4ea14dba95446fa251f62b7e3dba89	Olinda	-34.8422297	-7.9920228	50313	3	92	NULL
1454	340a36e4067948d1b43c3e00dd584775	Penedo	-36.58392	-10.28896	50314	3	92	NULL
1455	a9a4f6e5544f446fb38a80e1331ae88a	Vila Bela	NULL	-10.28896	50315	3	92	NULL
2235	ab81a70595ce4d549ec9e638f2cb4268	Morro de Camaragibe	-35.423332	-9.3189526	50316	3	92	NULL
1456	4c44aeea225645498231b11c6b5b13d1	Pernambuco, place unspecified	-34.88111	-8.05389	50399	3	92	NULL
1457	567683cb24c2458a97a7aa0bcf272716	Ba?a de Botafogo	-43.23333	-22.9	50402	3	93	NULL
1458	d1cc3091692a436e802d3738422c3811	Ba?a de Sepetiba	-43.70083	-22.98167	50403	3	93	NULL
1459	18c2ba45958447d49cbf0ec8b3c96031	Cabo de B?zios	-41.96	-22.77	50404	3	93	NULL
1460	34513b86decd4c2c91a23549e079bb76	Cabo Frio	-42.01667	-22.88333	50405	3	93	NULL
1461	29f08091d21e4750a7a994ce38f6ce66	Campos	-41.3	-21.75	50406	3	93	NULL
1462	f9f44e1ed0194464948855278b112516	Canan?ia	-47.95	-25.0167	50407	3	93	NULL
1463	4887ee9789914be9a2aefd656bf1e481	Copacabana	-43.18333	-22.96667	50408	3	93	NULL
1464	a937eb43100b4efbb64c21212ebf08bc	Dois Rios	-44.18333	-23.18333	50409	3	93	NULL
1465	42d15fc56de14f6ca4a7dcf5b66a5866	Ilha de Paquet?	-43.10917	-22.75944	50410	3	93	NULL
1466	e298c5883227410bbe844c5e0d3fbede	Ilha das Palmas	-45.06	-23.5395	50411	3	93	NULL
1467	ee45386549c54fc8bd7ae20f17b8ae13	Ilha Grande	-44.23784	-23.15032	50412	3	93	NULL
1468	5c00aa2757ef4a2ebbbf347aa223e144	Ilha de Lobes	-49.7	-29.33333	50413	3	93	NULL
1469	b824b29996f44844922bacb035e36197	Ilha de Marambaia	-43.92694	-22.9993	50414	3	93	NULL
1470	da654a0227154023af2677a039f13af1	Angra dos Reis	-44.31851	-23.00692	50415	3	93	NULL
1471	7a2e0cf57dfb4e0d8b8833afefd39cb0	Maca?	-41.78333	-22.38333	50416	3	93	NULL
1472	f6c3f0752e694a868baf0b33e7c6d81b	Mangaratiba	-44.03333	-22.95	50417	3	93	NULL
1473	c6ceb51cb41d4cce8bd99abae24c28cf	Maric?	-42.81667	-22.91667	50418	3	93	NULL
1474	0098b254c0ae4bc8ae163aa1b29df641	Paranagu?	-48.5	-25.51667	50419	3	93	NULL
1475	c7ae9be6fa4c4523b30bf84acf2d4ba1	Parati	-44.71667	-23.21667	50420	3	93	NULL
1476	7a9309308ead40a39f2da62bc0bf7b39	Ponta Negro	-35.16667	-5.88333	50421	3	93	NULL
1477	5a1582c707624df88d20e81e62c210f5	Rio de Janeiro	-43.23333	-22.9	50422	3	93	NULL
1478	8ceb6dc5cd8745d28daf2414144f2234	Rio de Janeiro province	-43.57	-23.02	50423	3	93	NULL
1479	483b6a4b5c88403196d30907b480e697	Rio de Janeiro, Sao Paulo, Santa Catarina	-45.99	-23.79	50424	3	93	NULL
1480	ff8595f0af9047eb8c6908e47143c166	Angra dos Reis e Mangaratiba	-44.31851	-23.00692	50425	3	93	NULL
1481	b457fba0587f4d8f97c4ab79cd77654d	Rio Grande do Sul, place unspecified	-51.2	-30.03333	50426	3	93	NULL
1482	9ac296a446cc4d7588471c30a95ab737	Rio S?o Jeso	-46.68908	-24.07233	50427	3	93	NULL
1483	d3e8be4a95024a9a9cc94dfe8be31a85	Santos	-46.33333	-23.95	50428	3	93	NULL
1484	260d2a2b1b474b57a08c158e2d70770f	Antonina	-48.7162	-25.43283	50429	3	93	NULL
1485	89cee02dca08424786b9fb38342d8510	S?o Sebasti?o	-45.41667	-23.8	50430	3	93	NULL
1486	6ada9954bfc74a5e826d1f9013f3db9e	Santa Catarina	-48.47185	-27.45972	50431	3	93	NULL
1487	50235137d3504cbb89e18a5b713a6b5e	Arir?	-44.33548	-22.89543	50432	3	93	NULL
1488	7b3b222bbe0841318836fa8ceb69a49b	Ubatuba	-45.06667	-23.43333	50433	3	93	NULL
1489	ba1929c534674bc09d98fb0230b29816	Vit?ria	-40.35	-20.31667	50434	3	93	NULL
1490	8c6ffa4481914b6eb8de06a3aa55cc9d	Laguna	-48.78	-28.48	50435	3	93	NULL
1491	1425d1b8c62b4f19ae3f95a7d53c3cae	Ilha dos Porcos	-41.98333	-22.96667	50436	3	93	NULL
1492	2b019a910ee54bb595beaa9dd1264eda	S?o Vicente	-46.33333	-23.95	50437	3	93	NULL
1493	8dfb49b1af424f2a97e8d88c94103ab4	Esp?rito Santo	-40.29	-20.29	50438	3	93	NULL
1494	2909e8c744984281b0525fd84eaafe5b	Benevente	-40.65673	-20.80562	50439	3	93	NULL
1495	14efea62085e4b599708ef6d0434c457	Campos e Maca?	-41.3	-21.75	50440	3	93	NULL
1496	9271db1a07f7400fadb956932bc01dd1	Canan?ia e Iguape	-47.55745	-24.70697	50441	3	93	NULL
1497	664054de42c24b2fb6b1fe76dea80338	Caraguatatuba	-45.41208	-23.62005	50442	3	93	NULL
1498	3e02fe7b8b84485e9e1ecfefcda2bfa6	Guarapari	-40.49998	-20.67389	50443	3	93	NULL
1499	0a789549d480448f990de4ad2de37782	Guaratiba	-43.63655	-23.0045	50444	3	93	NULL
