Shelfmark,Page Labels,Dates,Types,Slave Voyages Notes,HUNT. JPG Descriptors,image_filename,iiif_baseimage_url,,,,,,,,,,,,,,,,,
mssST15v17,f.66v,"7,26,1720",Journal Entry,Sr. Rick Cock,mssST_57_v17_142.jpg,mssST_57_v17_142.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/141/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.66v,"7,27,1720",Journal Entry,Westfaling,mssST_57_v17_142.jpg,mssST_57_v17_142.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/141/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.66v,"7,27,1720",Journal Entry,William Peley,mssST_57_v17_142.jpg,mssST_57_v17_142.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/141/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.66v,"7,27,1720",Journal Entry,Sunderland,mssST_57_v17_142.jpg,mssST_57_v17_142.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/141/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.67r,"7,27,1720",Journal Entry,Sunderland,mssST_57_v17_143.jpg,mssST_57_v17_143.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/142/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.67r,"7,27,1720",Journal Entry,Revel Philips,mssST_57_v17_143.jpg,mssST_57_v17_143.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/142/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.67v,"7,27,1720",Journal Entry,Revel Philips,mssST_57_v17_144.jpg,mssST_57_v17_144.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/143/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.67v,"7,27,1720",Journal Entry,Sr. In Campbell,mssST_57_v17_144.jpg,mssST_57_v17_144.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/143/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.68r,"7,27,1720",Journal Entry,Sr. In Campbell,mssST_57_v17_145.jpg,mssST_57_v17_145.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/144/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.68r,"7,31,1720",Journal Entry,Bridges George,mssST_57_v17_145.jpg,mssST_57_v17_145.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/144/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.68r,"7,30,1720",Journal Entry,Mr Airlehi Aislabie ,mssST_57_v17_145.jpg,mssST_57_v17_145.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/144/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.68v,"8,2,1720",Journal Entry,Mr Townsend,mssST_57_v17_146.jpg,mssST_57_v17_146.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/145/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.68v,"8,2,1720",Journal Entry,Mr Woodhouse,mssST_57_v17_146.jpg,mssST_57_v17_146.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/145/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.68v,"8,2,1720",Journal Entry,Mr Theo Lane,mssST_57_v17_146.jpg,mssST_57_v17_146.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/145/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.69r,"8,2,1720",Journal Entry,Mr Theo Lane,mssST_57_v17_147.jpg,mssST_57_v17_147.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/146/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.69r,"8,2,1720",Journal Entry,Serj. Comyns,mssST_57_v17_147.jpg,mssST_57_v17_147.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/146/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.69r,"8,2,1720",Journal Entry,Attonery General Rob Raymond,mssST_57_v17_147.jpg,mssST_57_v17_147.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/146/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.69v,"8,2,1720",Journal Entry,Pels (French),mssST_57_v17_148.jpg,mssST_57_v17_148.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/147/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.70r,"8,2,1720",Journal Entry,Pels (French),mssST_57_v17_149.jpg,mssST_57_v17_149.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/148/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.70r,"8,3,1720",Journal Entry,Mr Gibson,mssST_57_v17_149.jpg,mssST_57_v17_149.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/148/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.70v,"8,3,1720",Journal Entry,Hon. Mrs Price,mssST_57_v17_150.jpg,mssST_57_v17_150.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/149/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.70v,"8,3,1720",Journal Entry,Capt. Oakley,mssST_57_v17_150.jpg,mssST_57_v17_150.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/149/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.71r,"8,3,1720",Journal Entry,Capt. Oakley,mssST_57_v17_151.jpg,mssST_57_v17_151.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/150/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.71r,"8,6,1720",Journal Entry,Mr Perrott,mssST_57_v17_151.jpg,mssST_57_v17_151.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/150/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.71v,"8,5,1720",Journal Entry,Mr Hany,mssST_57_v17_152.jpg,mssST_57_v17_152.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/151/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.71v,"8,5,1720",Journal Entry,Mr Weston,mssST_57_v17_152.jpg,mssST_57_v17_152.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/151/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.71v,"8,9,1720",Journal Entry,Capt. Oakley,mssST_57_v17_152.jpg,mssST_57_v17_152.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/151/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.72r,"8,9,1720",Journal Entry,Mr Lane,mssST_57_v17_153.jpg,mssST_57_v17_153.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/152/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.72r,"8,11,1720",Journal Entry,Lord Clarendon,mssST_57_v17_153.jpg,mssST_57_v17_153.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/152/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.72r,"8,10,1720",Journal Entry,Mr Peley,mssST_57_v17_153.jpg,mssST_57_v17_153.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/152/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.72r,"8,10,1720",Journal Entry,Mr Parrsons,mssST_57_v17_153.jpg,mssST_57_v17_153.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/152/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.72v,"8,10,1720",Journal Entry,Mr Parrsons,mssST_57_v17_154.jpg,mssST_57_v17_154.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/153/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.72v,"8,10,1720",Journal Entry,Mr Night,mssST_57_v17_154.jpg,mssST_57_v17_154.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/153/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.73r,"8,10,1720",Journal Entry,Mr Night,mssST_57_v17_155.jpg,mssST_57_v17_155.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/154/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.73r,"8,11,1720",Journal Entry,Capt. Oakley,mssST_57_v17_155.jpg,mssST_57_v17_155.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/154/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.73v,"8,11,1720",Journal Entry,Capt. Oakley,mssST_57_v17_156.jpg,mssST_57_v17_156.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/155/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.73v,"8,11,1720",Journal Entry,Serj. Comyns,mssST_57_v17_156.jpg,mssST_57_v17_156.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/155/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.73v,"8,11,1720",Journal Entry,Mr Peters,mssST_57_v17_156.jpg,mssST_57_v17_156.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/155/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.74r,"8,11,1720",Journal Entry,Mr Peters,mssST_57_v17_157.jpg,mssST_57_v17_157.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/156/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.74r,"8,16,1720",Journal Entry,Capt. Oakley,mssST_57_v17_157.jpg,mssST_57_v17_157.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/156/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.74v,"8,16,1720",Journal Entry,Capt. Oakley,mssST_57_v17_158.jpg,mssST_57_v17_158.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/157/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.74v,"8,16,1720",Journal Entry,Mr Bucknall,mssST_57_v17_158.jpg,mssST_57_v17_158.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/157/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.75r,"8,16,1720",Journal Entry,Mr Bucknall,mssST_57_v17_159.jpg,mssST_57_v17_159.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/158/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.75r,"8,16,1720",Journal Entry,George Brydges,mssST_57_v17_159.jpg,mssST_57_v17_159.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/158/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.75r,"8,16,1720",Journal Entry,Westfaling,mssST_57_v17_159.jpg,mssST_57_v17_159.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/158/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.75v,"8,16,1720",Journal Entry,Westfaling,mssST_57_v17_160.jpg,mssST_57_v17_160.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/159/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.75v,"8,16,1720",Journal Entry,Major Crosbie,mssST_57_v17_160.jpg,mssST_57_v17_160.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/159/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.75v,"8,17,1720",Journal Entry,"Mons Mustapha 
(French)",mssST_57_v17_160.jpg,mssST_57_v17_160.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/159/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.76r,"8,17,1720",Journal Entry,"Mons Mustapha 
(French)",mssST_57_v17_161.jpg,mssST_57_v17_161.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/160/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.76r,"8,17,1720",Journal Entry,Capt. Herring,mssST_57_v17_161.jpg,mssST_57_v17_161.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/160/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.76v,"8,17,1720",Journal Entry,Capt. Herring,mssST_57_v17_162.jpg,mssST_57_v17_162.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/161/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.76v,"8,17,1720",Journal Entry,Mr Bucknall,mssST_57_v17_162.jpg,mssST_57_v17_162.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/161/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.76v,"8,18,1720",Journal Entry,Mr. Benj. Benson,mssST_57_v17_162.jpg,mssST_57_v17_162.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/161/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.77r,"8,18,1720",Journal Entry,Mr Math. Decker,mssST_57_v17_163.jpg,mssST_57_v17_163.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/162/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.77r,"8,25,1720",Journal Entry,Mr Hen. Watkins,mssST_57_v17_163.jpg,mssST_57_v17_163.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/162/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.77v,"8,25,1720",Journal Entry,Mr Hen. Watkins,mssST_57_v17_164.jpg,mssST_57_v17_164.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/163/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.78r,"8,25,1720",Journal Entry,Mr Hen. Watkins,mssST_57_v17_165.jpg,mssST_57_v17_165.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/164/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.78r,"8,25,1720",Journal Entry,Lord Middleton,mssST_57_v17_165.jpg,mssST_57_v17_165.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/164/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.78v,"8,25,1720",Journal Entry,Lord Middleton,mssST_57_v17_166.jpg,mssST_57_v17_166.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/165/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.79r,"8,25,1720",Journal Entry,Mr. Canlillon,mssST_57_v17_167.jpg,mssST_57_v17_167.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/166/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.79v,"8,25,1720",Journal Entry,Mr. Canlillon,mssST_57_v17_168.jpg,mssST_57_v17_168.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/167/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.80r,"8,25,1720",Journal Entry,Mr. Canlillon,mssST_57_v17_169.jpg,mssST_57_v17_169.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/168/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.80r,"8,25,1720",Journal Entry,Mr Dents ,mssST_57_v17_169.jpg,mssST_57_v17_169.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/168/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.80v,"8,25,1720",Journal Entry,Mr Dents ,mssST_57_v17_170.jpg,mssST_57_v17_170.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/169/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.80v,"8,27,1720",Journal Entry,Mr Parsons,mssST_57_v17_170.jpg,mssST_57_v17_170.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/169/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.81r,"8,23,1720",Journal Entry,Capt. Oakley,mssST_57_v17_171.jpg,mssST_57_v17_171.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/170/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.81v,"9,6,1720",Journal Entry,Mr. Canlillon,mssST_57_v17_172.jpg,mssST_57_v17_172.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/171/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.82r,"9,6,1720",Journal Entry,Mr. Canlillon,mssST_57_v17_173.jpg,mssST_57_v17_173.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/172/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.82r,"9,6,1720",Journal Entry,Mr Hendricks,mssST_57_v17_173.jpg,mssST_57_v17_173.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/172/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.82v,"9,6,1720",Journal Entry,Mr Hendricks,mssST_57_v17_174.jpg,mssST_57_v17_174.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/173/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.82v,"9,7,1720",Journal Entry,Mr Snell Sr.,mssST_57_v17_174.jpg,mssST_57_v17_174.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/173/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.83r,"9,7,1720",Journal Entry,Mr Townsend,mssST_57_v17_175.jpg,mssST_57_v17_175.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/174/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.83r,"9,8,1720",Journal Entry,Mr Craggs,mssST_57_v17_175.jpg,mssST_57_v17_175.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/174/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.83v,"9,8,1720",Journal Entry,Mr Craggs,mssST_57_v17_176.jpg,mssST_57_v17_176.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/175/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.83v,"9,8,1720",Journal Entry,Barr,mssST_57_v17_176.jpg,mssST_57_v17_176.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/175/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.84r,"9,8,1720",Journal Entry,Lord Somerset,mssST_57_v17_177.jpg,mssST_57_v17_177.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/176/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.84r,"9,8,1720",Journal Entry,Capt. Oakley,mssST_57_v17_177.jpg,mssST_57_v17_177.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/176/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.84v,"9,8,1720",Journal Entry,Capt. Oakley,mssST_57_v17_178.jpg,mssST_57_v17_178.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/177/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.84v,"9,12,1720",Journal Entry,Capt. Herring,mssST_57_v17_178.jpg,mssST_57_v17_178.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/177/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.84v,"9,13,1720",Journal Entry,Mr Benson,mssST_57_v17_178.jpg,mssST_57_v17_178.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/177/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.85r,"9,20,1720",Journal Entry,Mr Henrick,mssST_57_v17_179.jpg,mssST_57_v17_179.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/178/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.85v,"9,22,1720",Journal Entry,Mr Bristow,mssST_57_v17_180.jpg,mssST_57_v17_180.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/179/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.85v,"9,22,1720",Journal Entry,Mr Dens attn: Henrick,mssST_57_v17_180.jpg,mssST_57_v17_180.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/179/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.86r,"9,22,1720",Journal Entry,Mr Dens attn: Henrick,mssST_57_v17_181.jpg,mssST_57_v17_181.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/180/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.86r,"9,22,1720",Journal Entry,Mr Gordon ,mssST_57_v17_181.jpg,mssST_57_v17_181.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/180/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.86v,"9,22,1720",Journal Entry,Lady Brogram ,mssST_57_v17_182.jpg,mssST_57_v17_182.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/181/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.86v,"9,23,1720",Journal Entry,Mr Watkins,mssST_57_v17_182.jpg,mssST_57_v17_182.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/181/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.87r,"9,23,1720",Journal Entry,Mr Watkins,mssST_57_v17_183.jpg,mssST_57_v17_183.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/182/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.87r,"9,23,1720",Journal Entry,Mr Gibson ,mssST_57_v17_183.jpg,mssST_57_v17_183.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/182/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.87v,"9,23,1720",Journal Entry,Mr Briton,mssST_57_v17_184.jpg,mssST_57_v17_184.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/183/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.87v,"9,23,1720",Journal Entry,Lady Brogram,mssST_57_v17_184.jpg,mssST_57_v17_184.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/183/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.87v,"9,23,1720",Journal Entry,Westfaling,mssST_57_v17_184.jpg,mssST_57_v17_184.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/183/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.88r,"9,23,1720",Journal Entry,W. Walpole ,mssST_57_v17_185.jpg,mssST_57_v17_185.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/184/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.88r,"9,23,1720",Journal Entry,Capt. Oakley,mssST_57_v17_185.jpg,mssST_57_v17_185.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/184/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
