Shelfmark,Page Labels,Dates,Types,Slave Voyages Notes,image_filename,iiif_baseimage_url,,,,,,,,,,,,,,,,,,
mssST15v18,f.49r,"8,6,1720",Journal Entry,Earle Sutherlane,mssST_57_v18_111.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/508/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.49r,"8,6,1720",Journal Entry,Mr. Woodhouse,mssST_57_v18_111.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/508/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.49v,"8,8,1720",Journal Entry,Mr. Woodhouse,mssST_57_v18_112.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/509/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.49v,"8,8,1720",Journal Entry,Mr. Peters,mssST_57_v18_112.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/509/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.50r,"8,8,1720",Journal Entry,Mr. Peters,mssST_57_v18_113.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/510/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.50v,"8,15,1720",Journal Entry,Mr. Fra. Peters,mssST_57_v18_114.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/511/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.50v,"8,15,1720",Journal Entry,Mon. Mehmet,mssST_57_v18_114.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/511/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.51r,"8,15,1720",Journal Entry,Mon. Mehmet,mssST_57_v18_115.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/512/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.51r,"8,15,1720",Journal Entry,Mr. Wolley,mssST_57_v18_115.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/512/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.51r,"8,15,1720",Journal Entry,Capt. Oakley,mssST_57_v18_115.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/512/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.51v,"8,15,1721",Journal Entry,Capt. Oakley,mssST_57_v18_116.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/513/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.51v,"8,8,1720",Journal Entry,Cos. Brydges,mssST_57_v18_116.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/513/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.51v,"8,15,1720",Journal Entry,Sir Hungerford Hopkins,mssST_57_v18_116.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/513/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.52r,"8,15,1720",Journal Entry,Sir Hungerford Hopkins,mssST_57_v18_117.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/514/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.52r,"8,20,1720",Journal Entry,Mr. Huggins,mssST_57_v18_117.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/514/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.52v,"8,20,1720",Journal Entry,Mr. Huggins,mssST_57_v18_118.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/515/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.52v,"8,20,1720",Journal Entry,Mr. Brydges,mssST_57_v18_118.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/515/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.53r,"8,20,1720",Journal Entry,Mr. Brydges,mssST_57_v18_119.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/516/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.53r,"8,20,1720",Journal Entry,Rev. Dr. Baron,mssST_57_v18_119.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/516/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.53v,"8,20,1720",Journal Entry,Rev. Dr. Baron,mssST_57_v18_120.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/517/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.53v,"8,20,1720",Journal Entry,Mr. Drummond,mssST_57_v18_120.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/517/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.54r,"8,20,1720",Journal Entry,Mr. Drummond,mssST_57_v18_121.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/518/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.54r,"8,20,1720",Journal Entry,Mr. Arbuthnot,mssST_57_v18_121.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/518/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.54v,"8,20,1720",Journal Entry,Mr. Arbuthnot,mssST_57_v18_122.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/519/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.54v,"8,20,1720",Journal Entry,Mr. Boye,mssST_57_v18_122.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/519/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.55r,"8,20,1720",Journal Entry,Mr. Boye,mssST_57_v18_123.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/520/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.55r,"8,20,1720",Journal Entry,Mr. Phips,mssST_57_v18_123.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/520/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.55r,"8,20,1720",Journal Entry,Mr. Jones,mssST_57_v18_123.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/520/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.55v,"8,22,1720",Journal Entry,Sir Robert May,mssST_57_v18_124.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/521/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.56r,"8,22,1721",Journal Entry,Sir Robert May,mssST_57_v18_125.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/522/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.56r,"8,20,1720",Journal Entry,Consul Purnell,mssST_57_v18_125.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/522/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.56v,"8,20,1720",Journal Entry,Consul Purnell,mssST_57_v18_126.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/523/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.56v,"8,23,1720",Journal Entry,Justice Fortescue,mssST_57_v18_126.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/523/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.57r,"8,23,1720",Journal Entry,Justice Fortescue,mssST_57_v18_127.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/524/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.57v,"8,23,1720",Journal Entry,Justice Fortescue,mssST_57_v18_128.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/525/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.57v ,"8,23,1720",Journal Entry,Lady Mary V?,mssST_57_v18_128.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/525/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.58r,"8,23,1720",Journal Entry,Mr. Gibson,mssST_57_v18_129.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/526/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.58r,"8,23,1720",Journal Entry,Mr. Pierce,mssST_57_v18_129.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/526/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.58r,"8,23,1720",Journal Entry,Mr. Meredith,mssST_57_v18_129.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/526/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.58v,"8,23,1720",Journal Entry,Mr. Meredith,mssST_57_v18_130.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/527/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.59r,"8,23,1720",Journal Entry,Mr. Meredith,mssST_57_v18_131.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/528/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.59r,"8,23,1720",Journal Entry,Marquiss Carnarvon,mssST_57_v18_131.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/528/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.59v,"8,23,1720",Journal Entry,Marquiss Carnarvon,mssST_57_v18_132.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/529/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.59v,"8,23,1720",Journal Entry,Capt. Oakley,mssST_57_v18_132.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/529/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.60r,"8,23,1721",Journal Entry,Capt. Oakley,mssST_57_v18_133.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/530/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.60r,"8,23,1722",Journal Entry,Mr. Lane,mssST_57_v18_133.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/530/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.60r,"8,23,1723",Journal Entry,Mr. Andrews,mssST_57_v18_133.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/530/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.60v,"8,23,1723",Journal Entry,Mr. Andrews,mssST_57_v18_134.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/531/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.60v,"8,28,1720",Journal Entry,Mr. Pigott,mssST_57_v18_134.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/531/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.61r,"8,28,1720",Journal Entry,Mr. Pigott,mssST_57_v18_135.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/532/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.61r,"8,28,1720",Journal Entry,Mr. Moor,mssST_57_v18_135.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/532/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.61v,"8,28,1720",Journal Entry,Mr. Lockwood,mssST_57_v18_136.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/533/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.61v,"8,29,1720",Journal Entry, Capt. Oakley,mssST_57_v18_136.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/533/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.62r,"8,29,1720",Journal Entry,Mr. Pescod,mssST_57_v18_137.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/534/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.62r,"8,29,1720",Journal Entry,Mr. Talbot Clark,mssST_57_v18_137.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/534/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.62v,"8,29,1720",Journal Entry,Mr. Westfalling,mssST_57_v18_138.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/535/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.62v,"8,29,1720",Journal Entry,Mr. Woodhouse,mssST_57_v18_138.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/535/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.63r,"8,29,1720",Journal Entry,Mr. Woodhouse,mssST_57_v18_139.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/536/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.63r,"8,29,1720",Journal Entry,Mr. Meredith,mssST_57_v18_139.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/536/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.63v,"8,29,1720",Journal Entry,Mr. Meredith,mssST_57_v18_140.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/537/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.63v,"8,29,1720",Journal Entry,Mr. Heart,mssST_57_v18_140.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/537/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.64r,"8,29,1720",Journal Entry,Mr. Heart,mssST_57_v18_141.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/538/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.64r,"8,30,1720",Journal Entry,Mr. Peters,mssST_57_v18_141.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/538/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.64v,"8,30,1720",Journal Entry,Mr. Watkins,mssST_57_v18_142.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/539/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.65r,"8,30,1720",Journal Entry,Mr. Watkins,mssST_57_v18_143.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/540/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.65r,"9,1,1720",Journal Entry,Mr. Peters,mssST_57_v18_143.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/540/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.65r,"9,1,1720",Journal Entry,Capt. Oakley,mssST_57_v18_143.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/540/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.65v,Blank Page,,blank page,mssST_57_v18_144.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/541/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.66r,Blank Page,,blank page,mssST_57_v18_145.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/542/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.66v,"9,1,1720",Journal Entry,Capt. Oakley ,mssST_57_v18_146.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/543/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.67r,"9,1,1720",Journal Entry,Sir Richard Cocks,mssST_57_v18_147.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/544/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.67r,"9,1,1720",Journal Entry,Capt. Oakley,mssST_57_v18_147.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/544/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.67v,"9,1,1720",Journal Entry,Capt. Oakley,mssST_57_v18_148.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/545/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.67v,"9,1,1720",Journal Entry,Mr. Meredith,mssST_57_v18_148.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/545/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.68r,"9,1,1720",Journal Entry,Mr. Brydges,mssST_57_v18_149.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/546/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.68r,"9,1,1720",Journal Entry,Capt. Herring,mssST_57_v18_149.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/546/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.68v,"9,1,1720",Journal Entry,Capt. Herring,mssST_57_v18_150.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/547/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.68v,"9,1,1720",Journal Entry,Mr. Pigott,mssST_57_v18_150.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/547/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.69r,"9,1,1720",Journal Entry,Mr. Pigott,mssST_57_v18_151.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/548/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.69r,"9,3,1720",Journal Entry,Sir John Holland,mssST_57_v18_151.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/548/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.69r,"9,5,1720",Journal Entry,W. Pigot,mssST_57_v18_151.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/548/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.69v,"9,5,1720",Journal Entry,W. Pigot,mssST_57_v18_152.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/549/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.69v,"9,5,1720",Journal Entry,Madam ,mssST_57_v18_152.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/549/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.70r,"9,5,1720",Journal Entry,Capt. Herring,mssST_57_v18_153.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/550/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.70r,"9,5,1720",Journal Entry,Mr. Watkins,mssST_57_v18_153.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/550/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.70v,"9,5,1720",Journal Entry,Mr. Watkins,mssST_57_v18_154.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/551/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.71r,"9,5,1720",Journal Entry,Mr. Watkins,mssST_57_v18_155.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/552/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.71v,"9,5,1720",Journal Entry,Mr. Watkins,mssST_57_v18_156.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/553/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.71v,"9,9,1720",Journal Entry,Mr. Wright,mssST_57_v18_156.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/553/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.72r,"9,9,1720",Journal Entry,Mr. Wright,mssST_57_v18_157.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/554/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.72r,"9,9,1720",Journal Entry,Capt. Oakley,mssST_57_v18_157.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/554/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.72v,"9,9,1720",Journal Entry,Sir John Williams,mssST_57_v18_158.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/555/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.72v,"9,9,1720",Journal Entry,Bishop of Bath & Wells,mssST_57_v18_158.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/555/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.73r,"9,9,1720",Journal Entry,Bishop of Bath & Wells,mssST_57_v18_159.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/556/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.73r,"9,9,1720",Journal Entry,Mr. Woodhouse,mssST_57_v18_159.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/556/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.73r,"9,17,1720",Journal Entry,Capt. Oakley,mssST_57_v18_159.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/556/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.73v,"9,17,1720",Journal Entry,Capt. Oakley,mssST_57_v18_160.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/557/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.74r,"9,17,1720",Journal Entry,Capt. Oakley,mssST_57_v18_161.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/558/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.74r,"9,17,1720",Journal Entry,Cos. Philpot,mssST_57_v18_161.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/558/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.74r,"9,17,1721",Journal Entry,Mr. Auditor Harly,mssST_57_v18_161.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/558/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.74v,"9,17,1721",Journal Entry,Mr. Auditor Harly,mssST_57_v18_162.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/559/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.74v,"9,17,1721",Journal Entry,Mr. Woodhouse,mssST_57_v18_162.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/559/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.75r,"9,17,1721",Journal Entry,Mr. Woodhouse,mssST_57_v18_163.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/560/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.75r,"9,17,1721",Journal Entry,Mr. Westfalling,mssST_57_v18_163.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/560/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v18,f.75v,"9,17,1721",Journal Entry,Mr. Westfalling,mssST_57_v18_164.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/561/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v18,f.75v,"9,17,1721",Journal Entry,Mr. Lockwood,mssST_57_v18_164.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/561/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
