Shelfmark,Page Labels,Dates,Types,Slave Voyages Notes,image_filename,iiif_baseimage_url,,,,,,,,,,,,,,,,,,
mssST15v21,f.68r,"01,25,1723",Letter,Mr Woodhouse,mssST_57_v21_139.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1362/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.68v,"01,25,1723",Letter,Williams ,mssST_57_v21_140.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1363/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.69r,"01,25,1723",Letter,Mr Payne,mssST_57_v21_141.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1364/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.69r,"01,25,1723",Letter,Serj. Comyngs,mssST_57_v21_141.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1364/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.69v,"01,25,1723",Letter,Serj. Comyngs,mssST_57_v21_142.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1365/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.69v,"01,26,1723",Letter,Lord Annondale,mssST_57_v21_142.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1365/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.70r,"01,26,1723",Letter,Capt Herring,mssST_57_v21_143.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1366/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.70r,"01,26,1723",Letter,Eyles,mssST_57_v21_143.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1366/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.70v,"01,26,1723",Letter,Capt Herring,mssST_57_v21_144.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1367/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.70v,"01,26,1723",Letter,Mr Clayton,mssST_57_v21_144.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1367/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.71r,"01,26,1723",Letter,Mr Clayton,mssST_57_v21_145.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1368/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.71r,"01,26,1723",Letter,Mr Metcalf,mssST_57_v21_145.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1368/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.71v,"01,26,1723",Letter,Westphaling,mssST_57_v21_146.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1369/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.72r,"01,26,1723",Letter,Westphaling,mssST_57_v21_147.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1370/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.72r,"01,26,1723",Letter,Mr Glynn ,mssST_57_v21_147.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1370/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.72v,"01,26,1723",Letter,Mr Glynn ,mssST_57_v21_148.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1371/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.73r,"01,26,1723",Letter,Mr Glynn ,mssST_57_v21_149.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1372/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.73v,"01,26,1723",Letter,Mr Lynn,mssST_57_v21_150.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1373/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.73v,"01,26,1723",Letter,Mr Ward,mssST_57_v21_150.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1373/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.74r,"01,26,1723",Letter,Mr Ward,mssST_57_v21_151.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1374/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.74r,"01,27,1723",Letter,Mr Jones ,mssST_57_v21_151.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1374/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.74v,"01,27,1723",Letter,Mr Jones ,mssST_57_v21_152.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1375/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.74v,"01,27,1723",Letter,Mr Gore,mssST_57_v21_152.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1375/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.75r,"01,27,1723",Letter,Mr Gore,mssST_57_v21_153.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1376/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.75v,"01,27,1723",Letter,Mr Gore,mssST_57_v21_154.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1377/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.76r,"01,27,1723",Letter,Attonery General,mssST_57_v21_155.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1378/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.76v,"01,27,1723",Letter,Attonery General,mssST_57_v21_156.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1379/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.77r,"01,27,1723",Letter,Attonery General,mssST_57_v21_157.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1380/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.77r,"01,28,1723",Letter,Mr Harrison,mssST_57_v21_157.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1380/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.77v,"01,28,1723",Letter,Mr Harrison,mssST_57_v21_158.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1381/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.78r,"01,28,1723",Letter,Mr Harrison,mssST_57_v21_159.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1382/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.78r,"01,28,1723",Letter,Capt Booth,mssST_57_v21_159.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1382/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.78v,"01,28,1723",Letter,Capt Booth,mssST_57_v21_160.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1383/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.78v,"01,28,1723",Letter,Williams ,mssST_57_v21_160.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1383/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.79r,"01,28,1723",Letter,Williams ,mssST_57_v21_161.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1384/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.79v,"01,30,1723",Letter,Cordington ,mssST_57_v21_162.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1385/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.79v,"01,30,1723",Letter,Mr Jones ,mssST_57_v21_162.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1385/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.80r,"01,30,1723",Letter,Mr Jones ,mssST_57_v21_163.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1386/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.80r,"01,30,1723",Letter,Coll. Bladen,mssST_57_v21_163.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1386/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.80v,"01,29,1723",Letter,,mssST_57_v21_164.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1387/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.80v,"01,30,1723",Letter,Mr Woodhouse ,mssST_57_v21_164.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1387/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.81r,"01,29,1723",Letter,Capt Herring,mssST_57_v21_165.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1388/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.81r,"01,31,1723",Letter,Mr Woodhouse,mssST_57_v21_165.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1388/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.81v,"01,31,1723",Letter,Mr Woodhouse,mssST_57_v21_166.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1389/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.81v,"01,31,1723",Letter,Grosvenor,mssST_57_v21_166.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1389/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.82r,"01,31,1723",Letter,Grosvenor ,mssST_57_v21_167.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1390/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.82r,"01,31,1723",Letter,Mr Mee,mssST_57_v21_167.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1390/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.82v,"01,31,1723",Letter,Capt Oakley [crossed out],mssST_57_v21_168.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1391/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,F445,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.82v,"01,31,1723",Letter,Mr Edmd Morrice,mssST_57_v21_168.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1391/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.83r,"01,31,1723",Letter,Mr Pugh,mssST_57_v21_169.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1392/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.83r,"01,31,1723",Letter,Capt Oakley ,mssST_57_v21_169.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1392/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.83v,"01,31,1723",Letter,Capt Oakley ,mssST_57_v21_170.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1393/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.84r,"02,1,1723",Letter,Mr Tilson,mssST_57_v21_171.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1394/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.84v,"03,3,1723",Letter,Mr Dodson,mssST_57_v21_172.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1395/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.85r,"03,3,1723",Letter,Mr Dodson,mssST_57_v21_173.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1396/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.85v,"03,3,1723",Letter,Mr Dodson,mssST_57_v21_174.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1397/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.86r,"03,3,1723",Letter,Capt Levitt,mssST_57_v21_175.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1398/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.86r,"03,3,1723",Letter,Mr Lynn,mssST_57_v21_175.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1398/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.86v,"03,4,1723",Letter,Capt Brown,mssST_57_v21_176.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1399/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.86v,"03,4,1723",Letter,Mr Lockwood,mssST_57_v21_176.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1399/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.87r,"03,4,1723",Letter,Mr Lockwood,mssST_57_v21_177.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1400/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.87r,"03,10,1723",Letter,Honble Coll. Bladen,mssST_57_v21_177.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1400/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.87v,"03,10,1723",Letter,Honble Coll. Bladen,mssST_57_v21_178.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1401/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.87v,"03,10,1723",Letter,Mr Hutchinson,mssST_57_v21_178.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1401/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.88r,"03,10,1723",Letter,Mr Hutchinson,mssST_57_v21_179.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1402/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.88r,"03,10,1723",Letter,Mr Aud Holey,mssST_57_v21_179.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1402/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.88v,"03,17,1723",Letter,Mr Goley,mssST_57_v21_180.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1403/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.89r,"03,18,1723",Letter,Mess. Pels & Sons,mssST_57_v21_181.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1404/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.89v,"03,18,1723",Letter,Mess. Pels & Sons,mssST_57_v21_182.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1405/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.89v,"03,22,1723",Letter,Mr Gore,mssST_57_v21_182.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1405/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.90r,"03,22,1723",Letter,Mr Gore,mssST_57_v21_183.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1406/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.90r,"03,30,1723",Letter,Capt Booth,mssST_57_v21_183.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1406/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.90v,"03,30,1723",Letter,Capt Booth,mssST_57_v21_184.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1407/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.91r,"03,30,1723",Letter,Capt Booth,mssST_57_v21_185.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1408/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.91v,"03,30,1723",Letter,Capt Booth,mssST_57_v21_186.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1409/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.92r,"03,30,1723",Letter,Capt Booth,mssST_57_v21_187.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1410/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.92v,"04,6,1723",Letter,Mr Parsons,mssST_57_v21_188.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1411/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.93r,"04,6,1723",Letter,Westphaling,mssST_57_v21_189.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1412/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.93v,"04,6,1723",Letter,Westphaling,mssST_57_v21_190.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1413/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.93v,"04,6,1723",Letter,Walpole,mssST_57_v21_190.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1413/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.94r,"04,6,1723",Letter,Walpole,mssST_57_v21_191.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1414/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.94r,"04,6,1723",Letter,Mr Compton Speaker,mssST_57_v21_191.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1414/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.94v,"04,6,1723",Letter,Mr Compton Speaker,mssST_57_v21_192.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1415/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.95r,"04,6,1723",Letter,Mr Compton Speaker,mssST_57_v21_193.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1416/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.95r,"04,12,1723",Letter,Capt Barroughs,mssST_57_v21_193.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1416/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.95v,"04,12,1723",Letter,Lord Cadogan,mssST_57_v21_194.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1417/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.95v,"04,12,1723",Letter,Baron de Solenthal,mssST_57_v21_194.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1417/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.96r,"04,12,1723",Letter,Baron de Solenthal,mssST_57_v21_195.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1418/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.96r,"04,12,1723",Letter,Bridgadire Waring,mssST_57_v21_195.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1418/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.96v,"04,12,1723",Letter,Mr Dawson,mssST_57_v21_196.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1419/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.97r,"04,12,1723",Letter,Mr Dawson,mssST_57_v21_197.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1420/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.97r,"04,12,1723",Letter,Capt Wosely ,mssST_57_v21_197.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1420/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.97v,"04,12,1723",Letter,Capt Wosely ,mssST_57_v21_198.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1421/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.98r,"04,15,1723",Letter,Capt Booth,mssST_57_v21_199.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1422/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.98v,"4,15,1723",Journal Entry,Marye,mssST_57_v21_200.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1423/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.98v,"4,5,1723",Journal Entry,Woodfoxe,mssST_57_v21_200.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1423/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.99r,"4,15,1723",Journal Entry,Mr Gore,mssST_57_v21_201.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1424/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.99r,"4,16,1723",Journal Entry,Westfaling,mssST_57_v21_201.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1424/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.99v,"4,16,1723",Journal Entry,Hayes,mssST_57_v21_202.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1425/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.99v,"4,16,1723",Journal Entry,Mr Harper,mssST_57_v21_202.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1425/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,f.100r,"4,16,1723",Journal Entry,Mr Harper,mssST_57_v21_203.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1426/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.100r,"4,16,1723",Journal Entry,Grovesenor,mssST_57_v21_203.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1426/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.100v,"4,16,1723",Journal Entry,Grovesenor,mssST_57_v21_204.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1427/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.101r,"4,16,1723",Journal Entry,Mr Pescod,mssST_57_v21_205.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1428/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.101r,"4,16,1723",Journal Entry,Capt Herring,mssST_57_v21_205.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1428/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.101v,"4,16,1723",Journal Entry,Peters,mssST_57_v21_206.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1429/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.101v,"4,16,1723",Journal Entry,Stewart,mssST_57_v21_206.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1429/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.102r,"4,16,1723",Journal Entry,Stewart,mssST_57_v21_207.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1430/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
